"","source","term_id","term_name","intersection_size","term_size","p_value"
"326","GO:BP","GO:0010508","positive regulation of autophagy",53,153,6.84721170038392e-05
"327","GO:BP","GO:0034644","cellular response to UV",36,90,6.86290086019078e-05
"328","GO:BP","GO:0044772","mitotic cell cycle phase transition",120,432,7.13331601979752e-05
"329","GO:BP","GO:0051236","establishment of RNA localization",55,161,7.19632327878247e-05
"330","GO:BP","GO:1904896","ESCRT complex disassembly",9,10,7.41998601297555e-05
"331","GO:BP","GO:1904903","ESCRT III complex disassembly",9,10,7.41998601297555e-05
"332","GO:BP","GO:0071985","multivesicular body sorting pathway",24,50,7.60911105641785e-05
"333","GO:BP","GO:0032008","positive regulation of TOR signaling",31,73,7.60911105641785e-05
"334","GO:BP","GO:0061025","membrane fusion",61,185,7.79716800972121e-05
"335","GO:BP","GO:1903747","regulation of establishment of protein localization to mitochondrion",23,47,8.03452599152477e-05
"336","GO:BP","GO:0006402","mRNA catabolic process",77,250,8.12298514948225e-05
"337","GO:BP","GO:0030030","cell projection organization",373,1615,8.31590379066939e-05
"338","GO:BP","GO:0051604","protein maturation",151,571,8.31865572426622e-05
"339","GO:BP","GO:0032509","endosome transport via multivesicular body sorting pathway",21,41,8.44397463782743e-05
"340","GO:BP","GO:0033673","negative regulation of kinase activity",54,158,8.44397463782743e-05
"341","GO:BP","GO:0051239","regulation of multicellular organismal process",639,2928,8.44397463782743e-05
"342","GO:BP","GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process",48,135,8.44397463782743e-05
"343","GO:BP","GO:0000723","telomere maintenance",55,162,8.56538622393935e-05
"344","GO:BP","GO:0051054","positive regulation of DNA metabolic process",85,284,8.96066813266241e-05
"345","GO:BP","GO:2000786","positive regulation of autophagosome assembly",13,19,9.04758452527501e-05
"346","GO:BP","GO:0006887","exocytosis",100,348,9.38508727146715e-05
"347","GO:BP","GO:0016043","cellular component organization",1643,8108,9.38508727146715e-05
"348","GO:BP","GO:0016073","snRNA metabolic process",26,57,9.38508727146715e-05
"349","GO:BP","GO:0043069","negative regulation of programmed cell death",222,898,9.38508727146715e-05
"350","GO:BP","GO:0062197","cellular response to chemical stress",92,314,9.49488372804645e-05
"351","GO:BP","GO:0040007","growth",231,941,0.000100796142750038
"352","GO:BP","GO:0048468","cell development",619,2833,0.000103877377120621
"353","GO:BP","GO:0044092","negative regulation of molecular function",155,592,0.000108825472814275
"354","GO:BP","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process",41,110,0.000110266709747927
"355","GO:BP","GO:0120036","plasma membrane bounded cell projection organization",363,1572,0.000110558445057181
"356","GO:BP","GO:0070201","regulation of establishment of protein localization",143,539,0.000119474553635317
"357","GO:BP","GO:0019080","viral gene expression",39,103,0.000119974040400283
"358","GO:BP","GO:1902115","regulation of organelle assembly",70,224,0.00012149802360589
"359","GO:BP","GO:0140053","mitochondrial gene expression",55,164,0.000124846399386331
"360","GO:BP","GO:0006979","response to oxidative stress",111,398,0.000125675175918565
"361","GO:BP","GO:0045017","glycerolipid biosynthetic process",76,249,0.000126941247546932
"362","GO:BP","GO:0007264","small GTPase-mediated signal transduction",135,504,0.000127519167573744
"363","GO:BP","GO:0000479","endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",12,17,0.000127719254461631
"364","GO:BP","GO:0006897","endocytosis",179,704,0.000137903428753701
"365","GO:BP","GO:0045444","fat cell differentiation",73,238,0.000158335128855524
"366","GO:BP","GO:0016482","cytosolic transport",48,138,0.000158721298956592
"367","GO:BP","GO:0000281","mitotic cytokinesis",35,90,0.000178767091066207
"368","GO:BP","GO:0060627","regulation of vesicle-mediated transport",138,521,0.000185296027916619
"369","GO:BP","GO:0097193","intrinsic apoptotic signaling pathway",91,315,0.00019098688414684
"370","GO:BP","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",22,46,0.000193180260271257
"371","GO:BP","GO:2000026","regulation of multicellular organismal development",328,1413,0.000200401116100104
"372","GO:BP","GO:0071214","cellular response to abiotic stimulus",95,333,0.000212380438310466
"373","GO:BP","GO:0104004","cellular response to environmental stimulus",95,333,0.000212380438310466
"374","GO:BP","GO:0000302","response to reactive oxygen species",63,199,0.00021637599381291
"375","GO:BP","GO:1903749","positive regulation of establishment of protein localization to mitochondrion",18,34,0.00021637599381291
"376","GO:BP","GO:0045324","late endosome to vacuole transport",19,37,0.000217132647190604
"377","GO:BP","GO:0019083","viral transcription",24,53,0.000239626116626328
"378","GO:BP","GO:0070914","UV-damage excision repair",10,13,0.000239626116626328
"379","GO:BP","GO:0046474","glycerophospholipid biosynthetic process",65,208,0.000248555996281402
"380","GO:BP","GO:0006470","protein dephosphorylation",50,148,0.000249817817189313
"381","GO:BP","GO:0032007","negative regulation of TOR signaling",29,70,0.000249817817189313
"382","GO:BP","GO:0072384","organelle transport along microtubule",34,88,0.000273529529458203
"383","GO:BP","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport",46,133,0.000278944486099571
"384","GO:BP","GO:0031344","regulation of cell projection organization",170,671,0.000280425689680583
"385","GO:BP","GO:1900076","regulation of cellular response to insulin stimulus",28,67,0.000288020031365096
"386","GO:BP","GO:0090304","nucleic acid metabolic process",1512,7460,0.000309526316190175
"387","GO:BP","GO:0046488","phosphatidylinositol metabolic process",52,157,0.000310380701554015
"388","GO:BP","GO:0043066","negative regulation of apoptotic process",213,872,0.000310380701554015
"389","GO:BP","GO:0043086","negative regulation of catalytic activity",91,319,0.000314243614937354
"390","GO:BP","GO:0032204","regulation of telomere maintenance",39,107,0.00031595425279031
"391","GO:BP","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator",20,41,0.000328486974100906
"392","GO:BP","GO:0120035","regulation of plasma membrane bounded cell projection organization",166,655,0.000339220621524089
"393","GO:BP","GO:1901875","positive regulation of post-translational protein modification",46,134,0.000339220621524089
"394","GO:BP","GO:0071900","regulation of protein serine/threonine kinase activity",77,260,0.000339220621524089
"395","GO:BP","GO:1900077","negative regulation of cellular response to insulin stimulus",19,38,0.000339220621524089
"396","GO:BP","GO:0070306","lens fiber cell differentiation",19,38,0.000339220621524089
"397","GO:BP","GO:1990928","response to amino acid starvation",24,54,0.000339220621524089
"398","GO:BP","GO:0032869","cellular response to insulin stimulus",63,202,0.000345783797323434
"399","GO:BP","GO:0002682","regulation of immune system process",349,1526,0.000370807602161477
"400","GO:BP","GO:0034198","cellular response to amino acid starvation",23,51,0.000377499239478566
"401","GO:BP","GO:0006644","phospholipid metabolic process",105,382,0.00039942808383741
"402","GO:BP","GO:2000232","regulation of rRNA processing",11,16,0.000439157863380161
"403","GO:BP","GO:0009615","response to virus",110,405,0.000445639828254124
"404","GO:BP","GO:0061640","cytoskeleton-dependent cytokinesis",42,120,0.000453815857547535
"405","GO:BP","GO:0018193","peptidyl-amino acid modification",184,742,0.00046070491826126
"406","GO:BP","GO:0097191","extrinsic apoptotic signaling pathway",69,229,0.000488177127848522
"407","GO:BP","GO:0045727","positive regulation of translation",46,136,0.000505873677645942
"408","GO:BP","GO:0048278","vesicle docking",26,62,0.000517032263741362
"409","GO:BP","GO:0042147","retrograde transport, endosome to Golgi",36,98,0.000528022373212324
"410","GO:BP","GO:0001959","regulation of cytokine-mediated signaling pathway",52,160,0.000531457344873792
"411","GO:BP","GO:0070536","protein K63-linked deubiquitination",15,27,0.000531892334297873
"412","GO:BP","GO:0071108","protein K48-linked deubiquitination",15,27,0.000531892334297873
"413","GO:BP","GO:1903955","positive regulation of protein targeting to mitochondrion",17,33,0.000561512116767599
"414","GO:BP","GO:0071559","response to transforming growth factor beta",78,268,0.000561512116767599
"415","GO:BP","GO:0048199","vesicle targeting, to, from or within Golgi",17,33,0.000561512116767599
"416","GO:BP","GO:0016579","protein deubiquitination",43,125,0.000571848725619726
"417","GO:BP","GO:0071375","cellular response to peptide hormone stimulus",87,307,0.000591516123506514
"418","GO:BP","GO:1903322","positive regulation of protein modification by small protein conjugation or removal",45,133,0.00059757516612006
"419","GO:BP","GO:1903008","organelle disassembly",27,66,0.000601973801099299
"420","GO:BP","GO:0044804","nucleophagy",12,19,0.000617506422437327
"421","GO:BP","GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator",32,84,0.000625732741828264
"422","GO:BP","GO:0031401","positive regulation of protein modification process",185,751,0.000633681499978972
"423","GO:BP","GO:0007179","transforming growth factor beta receptor signaling pathway",63,206,0.000640255979683334
"424","GO:BP","GO:0001825","blastocyst formation",21,46,0.000664234257589138
"425","GO:BP","GO:0099003","vesicle-mediated transport in synapse",67,223,0.000675808513436282
"426","GO:BP","GO:0072665","protein localization to vacuole",33,88,0.000677080029527136
"427","GO:BP","GO:0008286","insulin receptor signaling pathway",42,122,0.000677080029527136
"428","GO:BP","GO:0090114","COPII-coated vesicle budding",20,43,0.000728245182996155
"429","GO:BP","GO:0007169","cell surface receptor protein tyrosine kinase signaling pathway",156,619,0.000769437457289463
"430","GO:BP","GO:0042058","regulation of epidermal growth factor receptor signaling pathway",25,60,0.000803098141557748
"431","GO:BP","GO:1905898","positive regulation of response to endoplasmic reticulum stress",18,37,0.000846628710470282
"432","GO:BP","GO:0046627","negative regulation of insulin receptor signaling pathway",18,37,0.000846628710470282
"433","GO:BP","GO:0032984","protein-containing complex disassembly",73,250,0.000859861459845589
"434","GO:BP","GO:0097576","vacuole fusion",9,12,0.000862552466458295
"435","GO:BP","GO:0060759","regulation of response to cytokine stimulus",54,171,0.000866011423463104
"436","GO:BP","GO:0043434","response to peptide hormone",115,434,0.000871928619504094
"437","GO:BP","GO:0022411","cellular component disassembly",115,434,0.000871928619504094
"438","GO:BP","GO:0010212","response to ionizing radiation",46,139,0.000875238524638125
"439","GO:BP","GO:0034655","nucleobase-containing compound catabolic process",136,529,0.000875238524638125
"440","GO:BP","GO:0006997","nucleus organization",48,147,0.000882133774949283
"441","GO:BP","GO:0000470","maturation of LSU-rRNA",15,28,0.000885062244169891
"442","GO:BP","GO:0040008","regulation of growth",156,621,0.000892091714968091
"443","GO:BP","GO:0032206","positive regulation of telomere maintenance",28,71,0.000902202622314416
"444","GO:BP","GO:0065008","regulation of biological quality",611,2847,0.000908689749758727
"445","GO:BP","GO:0010628","positive regulation of gene expression",276,1189,0.000908689749758727
"446","GO:BP","GO:0032510","endosome to lysosome transport via multivesicular body sorting pathway",11,17,0.000930949871178891
"447","GO:BP","GO:0042542","response to hydrogen peroxide",35,97,0.00096769039166735
"448","GO:BP","GO:0071478","cellular response to radiation",56,180,0.00097470696573511
"449","GO:BP","GO:0015931","nucleobase-containing compound transport",68,230,0.000984236655971684
"450","GO:BP","GO:0098780","response to mitochondrial depolarisation",6,6,0.00100477575139602
"451","GO:BP","GO:0051851","modulation by host of symbiont process",32,86,0.00100809573153556
"452","GO:BP","GO:1903214","regulation of protein targeting to mitochondrion",20,44,0.00104268003433802
"453","GO:BP","GO:2000234","positive regulation of rRNA processing",8,10,0.00109190837930072
"454","GO:BP","GO:0032868","response to insulin",76,265,0.00111874835646247
"455","GO:BP","GO:0071560","cellular response to transforming growth factor beta stimulus",75,261,0.00116143274843554
"456","GO:BP","GO:0038127","ERBB signaling pathway",42,125,0.00121037800213198
"457","GO:BP","GO:0046626","regulation of insulin receptor signaling pathway",26,65,0.00123021124934753
"458","GO:BP","GO:0000480","endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",7,8,0.00123501549159196
"459","GO:BP","GO:0033157","regulation of intracellular protein transport",49,153,0.00123696670766189
"460","GO:BP","GO:0007029","endoplasmic reticulum organization",36,102,0.00125797538437472
"461","GO:BP","GO:0090398","cellular senescence",36,102,0.00125797538437472
"462","GO:BP","GO:0006650","glycerophospholipid metabolic process",84,301,0.00132629566470204
"463","GO:BP","GO:0034314","Arp2/3 complex-mediated actin nucleation",21,48,0.00132830641468601
"464","GO:BP","GO:0019068","virion assembly",17,35,0.00132830641468601
"465","GO:BP","GO:0010564","regulation of cell cycle process",177,724,0.00132830641468601
"466","GO:BP","GO:0039702","viral budding via host ESCRT complex",13,23,0.00132830641468601
"467","GO:BP","GO:1904951","positive regulation of establishment of protein localization",91,332,0.00137244792342889
"468","GO:BP","GO:0048024","regulation of mRNA splicing, via spliceosome",39,114,0.00137373115231289
"469","GO:BP","GO:1901798","positive regulation of signal transduction by p53 class mediator",16,32,0.00139038239614345
"470","GO:BP","GO:0043248","proteasome assembly",10,15,0.00139178514419604
"471","GO:BP","GO:1903543","positive regulation of exosomal secretion",10,15,0.00139178514419604
"472","GO:BP","GO:0048208","COPII vesicle coating",14,26,0.00139598723582826
"473","GO:BP","GO:0030097","hemopoiesis",229,971,0.00139598723582826
"474","GO:BP","GO:0048207","vesicle targeting, rough ER to cis-Golgi",14,26,0.00139598723582826
"475","GO:BP","GO:0043122","regulation of canonical NF-kappaB signal transduction",79,280,0.00141331073088797
"476","GO:BP","GO:0034599","cellular response to oxidative stress",72,250,0.0014352374128418
"477","GO:BP","GO:1902117","positive regulation of organelle assembly",31,84,0.00149499583342489
"478","GO:BP","GO:0044091","membrane biogenesis",26,66,0.00159768457707346
"479","GO:BP","GO:0099504","synaptic vesicle cycle",60,200,0.00160506291498301
"480","GO:BP","GO:0006278","RNA-templated DNA biosynthetic process",29,77,0.00164862995025276
"481","GO:BP","GO:0001824","blastocyst development",40,119,0.00169214870243267
"482","GO:BP","GO:0032940","secretion by cell",199,832,0.00178224071898902
"483","GO:BP","GO:0045786","negative regulation of cell cycle",103,388,0.00181353824360712
"484","GO:BP","GO:0009408","response to heat",35,100,0.0018358988307072
"485","GO:BP","GO:0044089","positive regulation of cellular component biogenesis",127,497,0.00188025861372342
"486","GO:BP","GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process",31,85,0.00189944424608058
"487","GO:BP","GO:0043487","regulation of RNA stability",56,185,0.00206595180446597
"488","GO:BP","GO:1901184","regulation of ERBB signaling pathway",26,67,0.00210560969489261
"489","GO:BP","GO:0070887","cellular response to chemical stimulus",475,2186,0.00210675024150123
"490","GO:BP","GO:1901874","negative regulation of post-translational protein modification",33,93,0.00210696969297094
"491","GO:BP","GO:0009299","mRNA transcription",22,53,0.00220202312336127
"492","GO:BP","GO:2000278","regulation of DNA biosynthetic process",35,101,0.00227150361544681
"493","GO:BP","GO:0031468","nuclear membrane reassembly",14,27,0.00229898818186456
"494","GO:BP","GO:0046856","phosphatidylinositol dephosphorylation",14,27,0.00229898818186456
"495","GO:BP","GO:0016049","cell growth",127,500,0.00243776110000874
"496","GO:BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway",55,182,0.00244607764472537
"497","GO:BP","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus",46,145,0.00244824527266358
"498","GO:BP","GO:1901532","regulation of hematopoietic progenitor cell differentiation",18,40,0.00264746289274709
"499","GO:BP","GO:0046839","phospholipid dephosphorylation",18,40,0.00264746289274709
"500","GO:BP","GO:0044843","cell cycle G1/S phase transition",69,242,0.00267404256983096
"501","GO:BP","GO:1903533","regulation of protein targeting",29,79,0.00268953236822242
"502","GO:BP","GO:0008283","cell population proliferation",438,2009,0.00286109915654427
"503","GO:BP","GO:1905897","regulation of response to endoplasmic reticulum stress",30,83,0.00286109915654427
"504","GO:BP","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",10,16,0.00286109915654427
"505","GO:BP","GO:0046753","non-lytic viral release",10,16,0.00286109915654427
"506","GO:BP","GO:2001234","negative regulation of apoptotic signaling pathway",67,234,0.00286109915654427
"507","GO:BP","GO:0071709","membrane assembly",24,61,0.00286109915654427
"508","GO:BP","GO:0016237","microautophagy",10,16,0.00286109915654427
"509","GO:BP","GO:0042795","snRNA transcription by RNA polymerase II",10,16,0.00286109915654427
"510","GO:BP","GO:0031398","positive regulation of protein ubiquitination",37,110,0.00286109915654427
"511","GO:BP","GO:0042592","homeostatic process",378,1711,0.00286109915654427
"512","GO:BP","GO:0097401","synaptic vesicle lumen acidification",10,16,0.00286109915654427
"513","GO:BP","GO:0031346","positive regulation of cell projection organization",95,357,0.00286873093498949
"514","GO:BP","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway",45,142,0.0028700684802867
"515","GO:BP","GO:0010720","positive regulation of cell development",116,452,0.00290629426785395
"516","GO:BP","GO:0071482","cellular response to light stimulus",40,122,0.00291362655756892
"517","GO:BP","GO:0042797","tRNA transcription by RNA polymerase III",8,11,0.00291694306819669
"518","GO:BP","GO:0061763","multivesicular body-lysosome fusion",8,11,0.00291694306819669
"519","GO:BP","GO:0051469","vesicle fusion with vacuole",8,11,0.00291694306819669
"520","GO:BP","GO:0045824","negative regulation of innate immune response",31,87,0.0029174508669069
"521","GO:BP","GO:0030099","myeloid cell differentiation",113,439,0.00306304139525275
"522","GO:BP","GO:0072594","establishment of protein localization to organelle",162,666,0.00311558726440474
"523","GO:BP","GO:0034405","response to fluid shear stress",16,34,0.00312538674652156
"524","GO:BP","GO:0098930","axonal transport",25,65,0.00313389849626966
"525","GO:BP","GO:0061952","midbody abscission",11,19,0.00333126055627899
"526","GO:BP","GO:0008089","anterograde axonal transport",21,51,0.0033592327230291
"527","GO:BP","GO:0042149","cellular response to glucose starvation",21,51,0.0033592327230291
"528","GO:BP","GO:0002244","hematopoietic progenitor cell differentiation",44,139,0.00338778650626119
"529","GO:BP","GO:0051170","import into nucleus",51,168,0.00351710986557635
"530","GO:BP","GO:1902410","mitotic cytokinetic process",14,28,0.00354922240377976
"531","GO:BP","GO:0035493","SNARE complex assembly",12,22,0.00357698938531072
"532","GO:BP","GO:0051056","regulation of small GTPase mediated signal transduction",83,306,0.00360172011251591
"533","GO:BP","GO:0007249","canonical NF-kappaB signal transduction",83,306,0.00360172011251591
"534","GO:BP","GO:0060155","platelet dense granule organization",13,25,0.00361905840138389
"535","GO:BP","GO:1990000","amyloid fibril formation",18,41,0.00363605538913046
"536","GO:BP","GO:0006457","protein folding",63,219,0.0036471515199774
"537","GO:BP","GO:0007004","telomere maintenance via telomerase",27,73,0.00365948553450748
"538","GO:BP","GO:0030031","cell projection assembly",148,603,0.00369897434534266
"539","GO:BP","GO:0098657","import into cell",215,921,0.00380197170079296
"540","GO:BP","GO:0008213","protein alkylation",20,48,0.00382957743341462
"541","GO:BP","GO:0042789","mRNA transcription by RNA polymerase II",20,48,0.00382957743341462
"542","GO:BP","GO:0006479","protein methylation",20,48,0.00382957743341462
"543","GO:BP","GO:1990416","cellular response to brain-derived neurotrophic factor stimulus",7,9,0.00391609255648254
"544","GO:BP","GO:0140673","transcription elongation-coupled chromatin remodeling",7,9,0.00391609255648254
"545","GO:BP","GO:1901987","regulation of cell cycle phase transition",111,433,0.00394678327455575
"546","GO:BP","GO:0007173","epidermal growth factor receptor signaling pathway",35,104,0.00394678327455575
"547","GO:BP","GO:0120031","plasma membrane bounded cell projection assembly",145,590,0.00394678327455575
"548","GO:BP","GO:0043162","ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",17,38,0.00403833420905672
"549","GO:BP","GO:0010821","regulation of mitochondrion organization",38,116,0.00404380005255187
"550","GO:BP","GO:0033750","ribosome localization",9,14,0.00428295386302385
"551","GO:BP","GO:0035970","peptidyl-threonine dephosphorylation",9,14,0.00428295386302385
"552","GO:BP","GO:0000054","ribosomal subunit export from nucleus",9,14,0.00428295386302385
"553","GO:BP","GO:0032922","circadian regulation of gene expression",26,70,0.00428966450810476
"554","GO:BP","GO:0000967","rRNA 5'-end processing",5,5,0.0043568643603007
"555","GO:BP","GO:0000472","endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",5,5,0.0043568643603007
"556","GO:BP","GO:0035196","miRNA processing",19,45,0.00435746704272052
"557","GO:BP","GO:1903321","negative regulation of protein modification by small protein conjugation or removal",31,89,0.00436678096215177
"558","GO:BP","GO:0048871","multicellular organismal-level homeostasis",191,809,0.0044326015409053
"559","GO:BP","GO:0006891","intra-Golgi vesicle-mediated transport",16,35,0.00444719303867353
"560","GO:BP","GO:0000154","rRNA modification",16,35,0.00444719303867353
"561","GO:BP","GO:1900182","positive regulation of protein localization to nucleus",33,97,0.00458736027936041
"562","GO:BP","GO:0051049","regulation of transport",351,1589,0.00458736027936041
"563","GO:BP","GO:2001235","positive regulation of apoptotic signaling pathway",43,137,0.00461170260647386
"564","GO:BP","GO:0007265","Ras protein signal transduction",39,121,0.00477993577550186
"565","GO:BP","GO:0099111","microtubule-based transport",61,213,0.00494850459523508
"566","GO:BP","GO:0071364","cellular response to epidermal growth factor stimulus",18,42,0.00496043087076695
"567","GO:BP","GO:0043124","negative regulation of canonical NF-kappaB signal transduction",22,56,0.00496043087076695
"568","GO:BP","GO:0009725","response to hormone",210,902,0.00498310321156132
"569","GO:BP","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors",29,82,0.00499074230229579
"570","GO:BP","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",90,341,0.00513570227510385
"571","GO:BP","GO:1903541","regulation of exosomal secretion",10,17,0.00513570227510385
"572","GO:BP","GO:0007000","nucleolus organization",10,17,0.00513570227510385
"573","GO:BP","GO:0010833","telomere maintenance via telomere lengthening",30,86,0.00515859916635468
"574","GO:BP","GO:0022008","neurogenesis",382,1746,0.00523432197214372
"575","GO:BP","GO:1901700","response to oxygen-containing compound",359,1632,0.00527517298167758
"576","GO:BP","GO:0050769","positive regulation of neurogenesis",68,244,0.00533720217643273
"577","GO:BP","GO:0070918","regulatory ncRNA processing",26,71,0.00534331405410226
"578","GO:BP","GO:0031123","RNA 3'-end processing",32,94,0.00541717921621978
"579","GO:BP","GO:0006606","protein import into nucleus",49,163,0.00547764632999
"580","GO:BP","GO:1901698","response to nitrogen compound",232,1010,0.00547764632999
"581","GO:BP","GO:0060284","regulation of cell development",199,851,0.00547764632999
"582","GO:BP","GO:0000082","G1/S transition of mitotic cell cycle",61,214,0.00550113334686354
"583","GO:BP","GO:0046755","viral budding",13,26,0.00550113334686354
"584","GO:BP","GO:1904030","negative regulation of cyclin-dependent protein kinase activity",11,20,0.00551083855713702
"585","GO:BP","GO:0009301","snRNA transcription",11,20,0.00551083855713702
"586","GO:BP","GO:1990182","exosomal secretion",11,20,0.00551083855713702
"587","GO:BP","GO:0032438","melanosome organization",17,39,0.00552508593509214
"588","GO:BP","GO:0032042","mitochondrial DNA metabolic process",12,23,0.00558673064589765
"589","GO:BP","GO:1902254","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator",12,23,0.00558673064589765
"590","GO:BP","GO:0140112","extracellular vesicle biogenesis",12,23,0.00558673064589765
"591","GO:BP","GO:0042255","ribosome assembly",21,53,0.00566518882328541
"592","GO:BP","GO:0034605","cellular response to heat",24,64,0.00582239078771298
"593","GO:BP","GO:0033059","cellular pigmentation",24,64,0.00582239078771298
"594","GO:BP","GO:0060491","regulation of cell projection assembly",59,206,0.00586082767904556
"595","GO:BP","GO:0010970","transport along microtubule",51,172,0.00587790501093289
"596","GO:BP","GO:0030149","sphingolipid catabolic process",16,36,0.00618179145010261
"597","GO:BP","GO:0001558","regulation of cell growth",108,425,0.00618179145010261
"598","GO:BP","GO:0000460","maturation of 5.8S rRNA",16,36,0.00618179145010261
"599","GO:BP","GO:0072659","protein localization to plasma membrane",79,294,0.00618179145010261
"600","GO:BP","GO:0032790","ribosome disassembly",16,36,0.00618179145010261
"601","GO:BP","GO:0000491","small nucleolar ribonucleoprotein complex assembly",8,12,0.00628250866455236
"602","GO:BP","GO:0050776","regulation of immune response",208,897,0.00628250866455236
"603","GO:BP","GO:0009304","tRNA transcription",8,12,0.00628250866455236
"604","GO:BP","GO:1905671","regulation of lysosome organization",8,12,0.00628250866455236
"605","GO:BP","GO:0002181","cytoplasmic translation",48,160,0.00633285212355923
"606","GO:BP","GO:0045088","regulation of innate immune response",109,430,0.00633285212355923
"607","GO:BP","GO:0018105","peptidyl-serine phosphorylation",59,207,0.00657997181145701
"608","GO:BP","GO:0045930","negative regulation of mitotic cell cycle",65,233,0.00658327104192917
"609","GO:BP","GO:0061013","regulation of mRNA catabolic process",55,190,0.00669423510897575
"610","GO:BP","GO:2001244","positive regulation of intrinsic apoptotic signaling pathway",23,61,0.00682354798636308
"611","GO:BP","GO:0031397","negative regulation of protein ubiquitination",27,76,0.00685481097874351
"612","GO:BP","GO:0035303","regulation of dephosphorylation",15,33,0.006855089659064
"613","GO:BP","GO:0001960","negative regulation of cytokine-mediated signaling pathway",28,80,0.0071247833349726
"614","GO:BP","GO:0006139","nucleobase-containing compound metabolic process",1593,8016,0.0071247833349726
"615","GO:BP","GO:1903828","negative regulation of protein localization",60,212,0.00712568881306902
"616","GO:BP","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway",94,363,0.00714871891128344
"617","GO:BP","GO:0032870","cellular response to hormone stimulus",153,637,0.00727592753728481
"618","GO:BP","GO:0060761","negative regulation of response to cytokine stimulus",29,84,0.00728092681442296
"619","GO:BP","GO:0072666","establishment of protein localization to vacuole",24,65,0.00728092681442296
"620","GO:BP","GO:0051898","negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",21,54,0.00728092681442296
"621","GO:BP","GO:0030219","megakaryocyte differentiation",24,65,0.00728092681442296
"622","GO:BP","GO:0045598","regulation of fat cell differentiation",41,132,0.00731232167816536
"623","GO:BP","GO:1902369","negative regulation of RNA catabolic process",30,88,0.00744328103311987
"624","GO:BP","GO:0046903","secretion",222,968,0.00747144218086308
"625","GO:BP","GO:0048753","pigment granule organization",17,40,0.00747144218086308
"626","GO:BP","GO:0060443","mammary gland morphogenesis",19,47,0.00753828210679423
"627","GO:BP","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",19,47,0.00753828210679423
"628","GO:BP","GO:0120032","regulation of plasma membrane bounded cell projection assembly",58,204,0.00759789311846825
"629","GO:BP","GO:0031348","negative regulation of defense response",69,252,0.00765398019113053
"630","GO:BP","GO:2001252","positive regulation of chromosome organization",33,100,0.00767569249816836
"631","GO:BP","GO:0034614","cellular response to reactive oxygen species",45,149,0.00775933878204475
"632","GO:BP","GO:0046761","viral budding from plasma membrane",9,15,0.00775933878204475
"633","GO:BP","GO:1904874","positive regulation of telomerase RNA localization to Cajal body",9,15,0.00775933878204475
"634","GO:BP","GO:0007250","activation of NF-kappaB-inducing kinase activity",9,15,0.00775933878204475
"635","GO:BP","GO:1904507","positive regulation of telomere maintenance in response to DNA damage",9,15,0.00775933878204475
"636","GO:BP","GO:1901652","response to peptide",218,950,0.00796654600239815
"637","GO:BP","GO:0032511","late endosome to vacuole transport via multivesicular body sorting pathway",13,27,0.00804698462325713
"638","GO:BP","GO:0006898","receptor-mediated endocytosis",70,257,0.00810122536864072
"639","GO:BP","GO:1901990","regulation of mitotic cell cycle phase transition",87,333,0.00816292024948814
"640","GO:BP","GO:0008088","axo-dendritic transport",27,77,0.00830177924984264
"641","GO:BP","GO:0043409","negative regulation of MAPK cascade",47,158,0.00842424374158826
"642","GO:BP","GO:0034389","lipid droplet organization",16,37,0.00842424374158826
"643","GO:BP","GO:0010667","negative regulation of cardiac muscle cell apoptotic process",12,24,0.0084508133416666
"644","GO:BP","GO:0048490","anterograde synaptic vesicle transport",10,18,0.0084508133416666
"645","GO:BP","GO:0045010","actin nucleation",23,62,0.0084508133416666
"646","GO:BP","GO:0070102","interleukin-6-mediated signaling pathway",10,18,0.0084508133416666
"647","GO:BP","GO:0099514","synaptic vesicle cytoskeletal transport",10,18,0.0084508133416666
"648","GO:BP","GO:1904872","regulation of telomerase RNA localization to Cajal body",10,18,0.0084508133416666
