"","source","term_id","term_name","intersection_size","term_size","p_value"
"327","GO:BP","GO:0045931","positive regulation of mitotic cell cycle",28,119,1.42145865122705e-05
"328","GO:BP","GO:0140013","meiotic nuclear division",39,198,1.44633820033406e-05
"329","GO:BP","GO:0007264","small GTPase-mediated signal transduction",76,504,1.54214896608278e-05
"330","GO:BP","GO:0045005","DNA-templated DNA replication maintenance of fidelity",18,57,1.54603483266141e-05
"331","GO:BP","GO:0033260","nuclear DNA replication",15,41,1.57843881772452e-05
"332","GO:BP","GO:0098771","inorganic ion homeostasis",79,531,1.59372770420132e-05
"333","GO:BP","GO:0044773","mitotic DNA damage checkpoint signaling",23,87,1.59672953769533e-05
"334","GO:BP","GO:0012501","programmed cell death",228,1980,1.64876692254122e-05
"335","GO:BP","GO:0032414","positive regulation of ion transmembrane transporter activity",22,81,1.67423912432961e-05
"336","GO:BP","GO:0000724","double-strand break repair via homologous recombination",36,177,1.70454677400363e-05
"337","GO:BP","GO:0061982","meiosis I cell cycle process",31,141,1.72318586362519e-05
"338","GO:BP","GO:0030174","regulation of DNA-templated DNA replication initiation",9,15,1.76411617986032e-05
"339","GO:BP","GO:0044771","meiotic cell cycle phase transition",9,15,1.76411617986032e-05
"340","GO:BP","GO:0086069","bundle of His cell to Purkinje myocyte communication",9,15,1.76411617986032e-05
"341","GO:BP","GO:0008219","cell death",228,1984,1.88162125332807e-05
"342","GO:BP","GO:1901992","positive regulation of mitotic cell cycle phase transition",23,88,1.93730646199345e-05
"343","GO:BP","GO:0014888","striated muscle adaptation",16,47,2.00124032692865e-05
"344","GO:BP","GO:0045597","positive regulation of cell differentiation",115,866,2.10080733877365e-05
"345","GO:BP","GO:0055003","cardiac myofibril assembly",10,19,2.12468592868612e-05
"346","GO:BP","GO:0048519","negative regulation of biological process",586,5865,2.13213585831906e-05
"347","GO:BP","GO:0048762","mesenchymal cell differentiation",45,248,2.17038903243992e-05
"348","GO:BP","GO:0099622","cardiac muscle cell membrane repolarization",14,37,2.2110151819067e-05
"349","GO:BP","GO:0000727","double-strand break repair via break-induced replication",8,12,2.35088449537168e-05
"350","GO:BP","GO:0086067","AV node cell to bundle of His cell communication",8,12,2.35088449537168e-05
"351","GO:BP","GO:0000022","mitotic spindle elongation",8,12,2.35088449537168e-05
"352","GO:BP","GO:0070588","calcium ion transmembrane transport",56,339,2.53287667612729e-05
"353","GO:BP","GO:1901137","carbohydrate derivative biosynthetic process",87,610,2.54711209659955e-05
"354","GO:BP","GO:0040011","locomotion",153,1238,2.67536271087063e-05
"355","GO:BP","GO:0006873","intracellular monoatomic ion homeostasis",78,530,2.69954057554727e-05
"356","GO:BP","GO:0035295","tube development",138,1092,2.74417018060154e-05
"357","GO:BP","GO:0042770","signal transduction in response to DNA damage",38,196,2.78031293342087e-05
"358","GO:BP","GO:0072521","purine-containing compound metabolic process",82,567,2.92167974416836e-05
"359","GO:BP","GO:0086005","ventricular cardiac muscle cell action potential",13,33,3.07218378322104e-05
"360","GO:BP","GO:0099173","postsynapse organization",38,198,3.57402311015346e-05
"361","GO:BP","GO:0019752","carboxylic acid metabolic process",118,905,3.62567508586076e-05
"362","GO:BP","GO:2001257","regulation of cation channel activity",24,99,4.60380697255032e-05
"363","GO:BP","GO:0042552","myelination",32,155,4.60380697255032e-05
"364","GO:BP","GO:0034765","regulation of monoatomic ion transmembrane transport",53,321,4.79455250218382e-05
"365","GO:BP","GO:0006468","protein phosphorylation",162,1341,4.9082574955775e-05
"366","GO:BP","GO:0044093","positive regulation of molecular function",123,959,4.9637051963496e-05
"367","GO:BP","GO:0030003","intracellular monoatomic cation homeostasis",76,521,5.01408941039488e-05
"368","GO:BP","GO:0051208","sequestering of calcium ion",29,134,5.01428759513669e-05
"369","GO:BP","GO:0045132","meiotic chromosome segregation",23,93,5.09421622138384e-05
"370","GO:BP","GO:0043270","positive regulation of monoatomic ion transport",39,209,5.25521787900894e-05
"371","GO:BP","GO:1903779","regulation of cardiac conduction",11,25,5.36185092033596e-05
"372","GO:BP","GO:0051056","regulation of small GTPase mediated signal transduction",51,306,5.49206187595873e-05
"373","GO:BP","GO:0044786","cell cycle DNA replication",15,45,5.49860191119583e-05
"374","GO:BP","GO:0007166","cell surface receptor signaling pathway",303,2803,5.55606644665908e-05
"375","GO:BP","GO:0048813","dendrite morphogenesis",30,142,5.60546342458448e-05
"376","GO:BP","GO:0031346","positive regulation of cell projection organization",57,357,5.7546066731475e-05
"377","GO:BP","GO:0007272","ensheathment of neurons",32,157,5.89184829798825e-05
"378","GO:BP","GO:0032412","regulation of monoatomic ion transmembrane transporter activity",36,187,5.89184829798825e-05
"379","GO:BP","GO:0008366","axon ensheathment",32,157,5.89184829798825e-05
"380","GO:BP","GO:0048523","negative regulation of cellular process",562,5646,6.27537802053044e-05
"381","GO:BP","GO:0006268","DNA unwinding involved in DNA replication",10,21,6.27537802053044e-05
"382","GO:BP","GO:0060306","regulation of membrane repolarization",13,35,6.32804458526418e-05
"383","GO:BP","GO:0090307","mitotic spindle assembly",20,75,6.38338702302445e-05
"384","GO:BP","GO:0010649","regulation of cell communication by electrical coupling",9,17,6.46620960308757e-05
"385","GO:BP","GO:0051382","kinetochore assembly",9,17,6.46620960308757e-05
"386","GO:BP","GO:0086016","AV node cell action potential",7,10,6.60042740644769e-05
"387","GO:BP","GO:0034080","CENP-A containing chromatin assembly",7,10,6.60042740644769e-05
"388","GO:BP","GO:0086027","AV node cell to bundle of His cell signaling",7,10,6.60042740644769e-05
"389","GO:BP","GO:0031055","chromatin remodeling at centromere",7,10,6.60042740644769e-05
"390","GO:BP","GO:0050770","regulation of axonogenesis",32,158,6.60397535987617e-05
"391","GO:BP","GO:0043462","regulation of ATP-dependent activity",18,63,6.65045933552412e-05
"392","GO:BP","GO:0034767","positive regulation of monoatomic ion transmembrane transport",31,151,6.93023186828469e-05
"393","GO:BP","GO:0090066","regulation of anatomical structure size",75,518,7.20797270795379e-05
"394","GO:BP","GO:0051282","regulation of sequestering of calcium ion",28,130,7.69193590140845e-05
"395","GO:BP","GO:0032411","positive regulation of transporter activity",22,89,7.93104101138323e-05
"396","GO:BP","GO:0099623","regulation of cardiac muscle cell membrane repolarization",11,26,8.03937378696402e-05
"397","GO:BP","GO:0007163","establishment or maintenance of cell polarity",41,229,8.08803622381387e-05
"398","GO:BP","GO:0000910","cytokinesis",36,190,8.21369533500561e-05
"399","GO:BP","GO:0001755","neural crest cell migration",17,58,8.30578050254939e-05
"400","GO:BP","GO:0060322","head development",104,789,8.48722020475214e-05
"401","GO:BP","GO:0032231","regulation of actin filament bundle assembly",24,103,8.7637846733891e-05
"402","GO:BP","GO:0008610","lipid biosynthetic process",98,733,8.7637846733891e-05
"403","GO:BP","GO:0000082","G1/S transition of mitotic cell cycle",39,214,8.7637846733891e-05
"404","GO:BP","GO:0006813","potassium ion transport",42,238,8.89389507740328e-05
"405","GO:BP","GO:0086045","membrane depolarization during AV node cell action potential",5,5,9.29329301483831e-05
"406","GO:BP","GO:0071526","semaphorin-plexin signaling pathway",15,47,9.35725743920531e-05
"407","GO:BP","GO:0140115","export across plasma membrane",19,71,9.99818685176514e-05
"408","GO:BP","GO:0010811","positive regulation of cell-substrate adhesion",27,125,0.000104124755500307
"409","GO:BP","GO:0030335","positive regulation of cell migration",77,542,0.000105005330520958
"410","GO:BP","GO:0051494","negative regulation of cytoskeleton organization",32,162,0.000109449726852877
"411","GO:BP","GO:0036211","protein modification process",314,2947,0.000112016823783734
"412","GO:BP","GO:0021782","glial cell development",28,133,0.000117156862055055
"413","GO:BP","GO:0035239","tube morphogenesis",112,872,0.000118350210394462
"414","GO:BP","GO:0050803","regulation of synapse structure or activity",43,249,0.00011884071640911
"415","GO:BP","GO:0003161","cardiac conduction system development",13,37,0.000119333912513089
"416","GO:BP","GO:0099625","ventricular cardiac muscle cell membrane repolarization",11,27,0.000119333912513089
"417","GO:BP","GO:1904062","regulation of monoatomic cation transmembrane transport",47,282,0.000119996308935217
"418","GO:BP","GO:2001259","positive regulation of cation channel activity",15,48,0.000121602173593946
"419","GO:BP","GO:0051050","positive regulation of transport",109,844,0.000121602173593946
"420","GO:BP","GO:0090497","mesenchymal cell migration",17,60,0.00013132969533398
"421","GO:BP","GO:0044843","cell cycle G1/S phase transition",42,242,0.000131422658865731
"422","GO:BP","GO:0006950","response to stress",399,3876,0.00013727966027807
"423","GO:BP","GO:0061640","cytoskeleton-dependent cytokinesis",26,120,0.000140788430177224
"424","GO:BP","GO:0022898","regulation of transmembrane transporter activity",36,195,0.000142385615100351
"425","GO:BP","GO:0051147","regulation of muscle cell differentiation",29,142,0.000146079526752298
"426","GO:BP","GO:1904064","positive regulation of cation transmembrane transport",28,135,0.00015300229540415
"427","GO:BP","GO:0034329","cell junction assembly",66,449,0.00015350713419531
"428","GO:BP","GO:0048583","regulation of response to stimulus",406,3958,0.000154960621369194
"429","GO:BP","GO:0031297","replication fork processing",15,49,0.000156745976765439
"430","GO:BP","GO:0035825","homologous recombination",18,67,0.000156745976765439
"431","GO:BP","GO:0051283","negative regulation of sequestering of calcium ion",27,128,0.000156745976765439
"432","GO:BP","GO:0044282","small molecule catabolic process",58,379,0.000156745976765439
"433","GO:BP","GO:0050771","negative regulation of axonogenesis",18,67,0.000156745976765439
"434","GO:BP","GO:0070887","cellular response to chemical stimulus",241,2186,0.000157998603558076
"435","GO:BP","GO:0050767","regulation of neurogenesis",59,388,0.000159621284126215
"436","GO:BP","GO:0098900","regulation of action potential",16,55,0.000162198094737699
"437","GO:BP","GO:1990138","neuron projection extension",34,181,0.00016689874067627
"438","GO:BP","GO:0098609","cell-cell adhesion",119,948,0.000170581775766621
"439","GO:BP","GO:0048843","negative regulation of axon extension involved in axon guidance",11,28,0.000171235581151167
"440","GO:BP","GO:0098901","regulation of cardiac muscle cell action potential",11,28,0.000171235581151167
"441","GO:BP","GO:0086004","regulation of cardiac muscle cell contraction",12,33,0.000171235581151167
"442","GO:BP","GO:0022604","regulation of cell morphogenesis",42,245,0.00017148210486986
"443","GO:BP","GO:1905821","positive regulation of chromosome condensation",6,8,0.000173193634000568
"444","GO:BP","GO:0007076","mitotic chromosome condensation",9,19,0.00018212008467013
"445","GO:BP","GO:0098657","import into cell",116,921,0.000186936248243775
"446","GO:BP","GO:0034446","substrate adhesion-dependent cell spreading",23,101,0.000187352900240624
"447","GO:BP","GO:1901989","positive regulation of cell cycle phase transition",24,108,0.000188379323399076
"448","GO:BP","GO:0051149","positive regulation of muscle cell differentiation",18,68,0.000189544076266172
"449","GO:BP","GO:0050804","modulation of chemical synaptic transmission",70,490,0.000210552120947767
"450","GO:BP","GO:0099003","vesicle-mediated transport in synapse",39,223,0.000215568625101337
"451","GO:BP","GO:0010810","regulation of cell-substrate adhesion",38,215,0.000216020375144629
"452","GO:BP","GO:0099177","regulation of trans-synaptic signaling",70,491,0.000224167709462824
"453","GO:BP","GO:0007409","axonogenesis",67,464,0.000224814921104863
"454","GO:BP","GO:0060560","developmental growth involved in morphogenesis",42,248,0.000226994418218938
"455","GO:BP","GO:0043501","skeletal muscle adaptation",10,24,0.000229687424693863
"456","GO:BP","GO:0060314","regulation of ryanodine-sensitive calcium-release channel activity",10,24,0.000229687424693863
"457","GO:BP","GO:0099504","synaptic vesicle cycle",36,200,0.000237074784075476
"458","GO:BP","GO:0040008","regulation of growth",84,621,0.0002396031366352
"459","GO:BP","GO:0007062","sister chromatid cohesion",16,57,0.000254799387528101
"460","GO:BP","GO:0043269","regulation of monoatomic ion transport",65,449,0.000273783063262787
"461","GO:BP","GO:0055074","calcium ion homeostasis",51,326,0.000276442685492099
"462","GO:BP","GO:0050807","regulation of synapse organization",41,242,0.000279086186100425
"463","GO:BP","GO:0048588","developmental cell growth",40,234,0.000283983930415655
"464","GO:BP","GO:0000281","mitotic cytokinesis",21,90,0.000291599858983004
"465","GO:BP","GO:2001044","regulation of integrin-mediated signaling pathway",9,20,0.000291717683428781
"466","GO:BP","GO:0000076","DNA replication checkpoint signaling",9,20,0.000291717683428781
"467","GO:BP","GO:0007420","brain development",96,739,0.000308825372533322
"468","GO:BP","GO:0006816","calcium ion transport",63,433,0.000309329951047839
"469","GO:BP","GO:0001667","ameboidal-type cell migration",40,235,0.000310019933258987
"470","GO:BP","GO:2001046","positive regulation of integrin-mediated signaling pathway",7,12,0.000310019933258987
"471","GO:BP","GO:0030010","establishment of cell polarity",30,156,0.000320366149704346
"472","GO:BP","GO:0033275","actin-myosin filament sliding",8,16,0.000333217415927145
"473","GO:BP","GO:0009117","nucleotide metabolic process",70,498,0.000344779901681885
"474","GO:BP","GO:0031345","negative regulation of cell projection organization",35,196,0.000357673467657388
"475","GO:BP","GO:0051209","release of sequestered calcium ion into cytosol",26,127,0.000364316122510659
"476","GO:BP","GO:0016049","cell growth",70,500,0.000391353584068356
"477","GO:BP","GO:0071805","potassium ion transmembrane transport",37,213,0.000393732041435604
"478","GO:BP","GO:0072132","mesenchyme morphogenesis",16,59,0.000393969487418325
"479","GO:BP","GO:0030517","negative regulation of axon extension",14,47,0.000398266237819389
"480","GO:BP","GO:0034331","cell junction maintenance",14,47,0.000398266237819389
"481","GO:BP","GO:0085029","extracellular matrix assembly",14,47,0.000398266237819389
"482","GO:BP","GO:0032465","regulation of cytokinesis",21,92,0.000401057956723369
"483","GO:BP","GO:0050773","regulation of dendrite development",22,99,0.000403392625002711
"484","GO:BP","GO:0040017","positive regulation of locomotion",79,585,0.000431011845911301
"485","GO:BP","GO:0086068","Purkinje myocyte to ventricular cardiac muscle cell communication",5,6,0.000431011845911301
"486","GO:BP","GO:1901381","positive regulation of potassium ion transmembrane transport",12,36,0.000431011845911301
"487","GO:BP","GO:0086029","Purkinje myocyte to ventricular cardiac muscle cell signaling",5,6,0.000431011845911301
"488","GO:BP","GO:0060371","regulation of atrial cardiac muscle cell membrane depolarization",6,9,0.000434911923499134
"489","GO:BP","GO:0086018","SA node cell to atrial cardiac muscle cell signaling",6,9,0.000434911923499134
"490","GO:BP","GO:0086015","SA node cell action potential",6,9,0.000434911923499134
"491","GO:BP","GO:0002009","morphogenesis of an epithelium",70,502,0.000434911923499134
"492","GO:BP","GO:1901698","response to nitrogen compound",123,1010,0.000445385994276825
"493","GO:BP","GO:0104004","cellular response to environmental stimulus",51,333,0.00046349969118711
"494","GO:BP","GO:0071214","cellular response to abiotic stimulus",51,333,0.00046349969118711
"495","GO:BP","GO:0010977","negative regulation of neuron projection development",28,144,0.000464509201804044
"496","GO:BP","GO:1901021","positive regulation of calcium ion transmembrane transporter activity",11,31,0.000472391814549494
"497","GO:BP","GO:0010959","regulation of metal ion transport",55,369,0.000496514469909432
"498","GO:BP","GO:0043502","regulation of muscle adaptation",19,80,0.000522073763974043
"499","GO:BP","GO:2000147","positive regulation of cell motility",77,570,0.000522403046192639
"500","GO:BP","GO:0032409","regulation of transporter activity",36,208,0.000522403046192639
"501","GO:BP","GO:0046467","membrane lipid biosynthetic process",28,145,0.00052342787857707
"502","GO:BP","GO:0051495","positive regulation of cytoskeleton organization",33,184,0.00052522939787281
"503","GO:BP","GO:0030038","contractile actin filament bundle assembly",23,108,0.00052522939787281
"504","GO:BP","GO:0043149","stress fiber assembly",23,108,0.00052522939787281
"505","GO:BP","GO:0045785","positive regulation of cell adhesion",67,478,0.000528654763129248
"506","GO:BP","GO:0110020","regulation of actomyosin structure organization",22,101,0.000535197557584802
"507","GO:BP","GO:0014033","neural crest cell differentiation",21,94,0.000537919836072341
"508","GO:BP","GO:1902969","mitotic DNA replication",8,17,0.000541246126339524
"509","GO:BP","GO:0044089","positive regulation of cellular component biogenesis",69,497,0.000548211598607467
"510","GO:BP","GO:0090232","positive regulation of spindle checkpoint",7,13,0.000572389757381791
"511","GO:BP","GO:0051302","regulation of cell division",33,185,0.000578472429259228
"512","GO:BP","GO:0051298","centrosome duplication",18,74,0.000579181686652143
"513","GO:BP","GO:0061564","axon development",72,526,0.000591958003329164
"514","GO:BP","GO:0006874","intracellular calcium ion homeostasis",47,302,0.000602645423264793
"515","GO:BP","GO:0035418","protein localization to synapse",19,81,0.000607664584648196
"516","GO:BP","GO:0006163","purine nucleotide metabolic process",62,435,0.000612224731106619
"517","GO:BP","GO:0010212","response to ionizing radiation",27,139,0.000626182226238751
"518","GO:BP","GO:0006814","sodium ion transport",39,235,0.000640731984024296
"519","GO:BP","GO:1901019","regulation of calcium ion transmembrane transporter activity",17,68,0.000642159899758329
"520","GO:BP","GO:0001944","vasculature development",96,755,0.000644865269616751
"521","GO:BP","GO:0006790","sulfur compound metabolic process",50,329,0.000644865269616751
"522","GO:BP","GO:0007229","integrin-mediated signaling pathway",24,117,0.000655759035671484
"523","GO:BP","GO:0090231","regulation of spindle checkpoint",9,22,0.000655759035671484
"524","GO:BP","GO:0009790","embryo development",134,1130,0.000655759035671484
"525","GO:BP","GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization",9,22,0.000655759035671484
"526","GO:BP","GO:0007127","meiosis I",26,132,0.000663405793045286
"527","GO:BP","GO:1901888","regulation of cell junction assembly",36,211,0.000678029338657555
"528","GO:BP","GO:0007160","cell-matrix adhesion",39,236,0.000692548936948698
"529","GO:BP","GO:0032787","monocarboxylic acid metabolic process",83,633,0.000721575578907299
"530","GO:BP","GO:0048638","regulation of developmental growth",49,322,0.000727375248748747
"531","GO:BP","GO:0071312","cellular response to alkaloid",12,38,0.000727375248748747
"532","GO:BP","GO:0060411","cardiac septum morphogenesis",17,69,0.000766226445866514
"533","GO:BP","GO:0098659","inorganic cation import across plasma membrane",25,126,0.000803501929524601
"534","GO:BP","GO:0099587","inorganic ion import across plasma membrane",25,126,0.000803501929524601
"535","GO:BP","GO:0003150","muscular septum morphogenesis",4,4,0.000829415174118059
"536","GO:BP","GO:0098910","regulation of atrial cardiac muscle cell action potential",4,4,0.000829415174118059
"537","GO:BP","GO:0044248","cellular catabolic process",49,324,0.000843524916592924
"538","GO:BP","GO:0061842","microtubule organizing center localization",11,33,0.00084609495282741
"539","GO:BP","GO:0043412","macromolecule modification",323,3129,0.00084609495282741
"540","GO:BP","GO:0051642","centrosome localization",11,33,0.00084609495282741
"541","GO:BP","GO:0061577","calcium ion transmembrane transport via high voltage-gated calcium channel",8,18,0.000846748318061631
"542","GO:BP","GO:0010038","response to metal ion",53,360,0.000882355661626274
"543","GO:BP","GO:0099624","atrial cardiac muscle cell membrane repolarization",6,10,0.000909127038972016
"544","GO:BP","GO:0014866","skeletal myofibril assembly",6,10,0.000909127038972016
"545","GO:BP","GO:0060997","dendritic spine morphogenesis",15,57,0.000909127038972016
"546","GO:BP","GO:0099558","maintenance of synapse structure",10,28,0.000933168783538723
"547","GO:BP","GO:0048499","synaptic vesicle membrane organization",10,28,0.000933168783538723
"548","GO:BP","GO:0097553","calcium ion transmembrane import into cytosol",33,190,0.000933168783538723
"549","GO:BP","GO:0071711","basement membrane organization",12,39,0.000938209744257618
"550","GO:BP","GO:0060996","dendritic spine development",21,98,0.00095087567573953
"551","GO:BP","GO:0003283","atrial septum development",9,23,0.00095087567573953
"552","GO:BP","GO:0051492","regulation of stress fiber assembly",20,91,0.000966808870146896
"553","GO:BP","GO:0003254","regulation of membrane depolarization",13,45,0.000966808870146896
"554","GO:BP","GO:0060562","epithelial tube morphogenesis",50,335,0.00097251599702068
"555","GO:BP","GO:0030049","muscle filament sliding",7,14,0.000974744642602975
"556","GO:BP","GO:0051963","regulation of synapse assembly",23,113,0.00100537127814867
"557","GO:BP","GO:0098739","import across plasma membrane",34,199,0.00100537127814867
"558","GO:BP","GO:0051017","actin filament bundle assembly",29,159,0.00102011486345419
"559","GO:BP","GO:0016054","organic acid catabolic process",40,251,0.00120382776084468
"560","GO:BP","GO:0046395","carboxylic acid catabolic process",40,251,0.00120382776084468
"561","GO:BP","GO:0014722","regulation of skeletal muscle contraction by calcium ion signaling",5,7,0.00120452412760794
"562","GO:BP","GO:0032781","positive regulation of ATP-dependent activity",12,40,0.00120452412760794
"563","GO:BP","GO:0099545","trans-synaptic signaling by trans-synaptic complex",5,7,0.00120452412760794
"564","GO:BP","GO:0086043","bundle of His cell action potential",5,7,0.00120452412760794
"565","GO:BP","GO:0086028","bundle of His cell to Purkinje myocyte signaling",5,7,0.00120452412760794
"566","GO:BP","GO:0014883","transition between fast and slow fiber",5,7,0.00120452412760794
"567","GO:BP","GO:0008315","G2/MI transition of meiotic cell cycle",5,7,0.00120452412760794
"568","GO:BP","GO:0006520","amino acid metabolic process",46,303,0.00120875233353402
"569","GO:BP","GO:0032467","positive regulation of cytokinesis",13,46,0.00120875233353402
"570","GO:BP","GO:0031641","regulation of myelination",13,46,0.00120875233353402
"571","GO:BP","GO:0033157","regulation of intracellular protein transport",28,153,0.00124260971079327
"572","GO:BP","GO:1901978","positive regulation of cell cycle checkpoint",8,19,0.00127602714928844
"573","GO:BP","GO:0040013","negative regulation of locomotion",50,339,0.00127602714928844
"574","GO:BP","GO:1901970","positive regulation of mitotic sister chromatid separation",8,19,0.00127602714928844
"575","GO:BP","GO:0031644","regulation of nervous system process",23,115,0.00129249756370119
"576","GO:BP","GO:0007167","enzyme-linked receptor protein signaling pathway",115,959,0.00133074954654417
"577","GO:BP","GO:0003279","cardiac septum development",22,108,0.0013685704127864
"578","GO:BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle",29,162,0.001390470504533
"579","GO:BP","GO:0061572","actin filament bundle organization",29,162,0.001390470504533
"580","GO:BP","GO:0021537","telencephalon development",43,279,0.0014108993066101
"581","GO:BP","GO:0044818","mitotic G2/M transition checkpoint",14,53,0.00143014592021824
"582","GO:BP","GO:0051781","positive regulation of cell division",20,94,0.0014829854395266
"583","GO:BP","GO:0043954","cellular component maintenance",17,73,0.00149617637338591
"584","GO:BP","GO:0097193","intrinsic apoptotic signaling pathway",47,315,0.00152090539200327
"585","GO:BP","GO:0048675","axon extension",24,124,0.00154853117961191
"586","GO:BP","GO:0006629","lipid metabolic process",156,1379,0.00155190381509006
"587","GO:BP","GO:0034762","regulation of transmembrane transport",61,442,0.00157648749981275
"588","GO:BP","GO:0006271","DNA strand elongation involved in DNA replication",7,15,0.00159862223033384
"589","GO:BP","GO:1902806","regulation of cell cycle G1/S phase transition",32,188,0.00165335509110014
"590","GO:BP","GO:1990778","protein localization to cell periphery",52,361,0.00167554104425204
"591","GO:BP","GO:1902531","regulation of intracellular signal transduction",209,1935,0.00169199881827512
"592","GO:BP","GO:0010972","negative regulation of G2/M transition of mitotic cell cycle",16,67,0.00169675152701531
"593","GO:BP","GO:0110011","regulation of basement membrane organization",6,11,0.00169675152701531
"594","GO:BP","GO:0071313","cellular response to caffeine",6,11,0.00169675152701531
"595","GO:BP","GO:0060623","regulation of chromosome condensation",6,11,0.00169675152701531
"596","GO:BP","GO:1902904","negative regulation of supramolecular fiber organization",29,164,0.00169675152701531
"597","GO:BP","GO:0008154","actin polymerization or depolymerization",33,197,0.00175741841850397
"598","GO:BP","GO:0051279","regulation of release of sequestered calcium ion into cytosol",18,81,0.00175741841850397
"599","GO:BP","GO:0014032","neural crest cell development",18,81,0.00175741841850397
"600","GO:BP","GO:0044283","small molecule biosynthetic process",77,595,0.00181553563344384
"601","GO:BP","GO:0062237","protein localization to postsynapse",13,48,0.0018483438623221
"602","GO:BP","GO:0010460","positive regulation of heart rate",9,25,0.00185844892708669
"603","GO:BP","GO:0048639","positive regulation of developmental growth",29,165,0.00186601674898572
"604","GO:BP","GO:1904705","regulation of vascular associated smooth muscle cell proliferation",15,61,0.00189542046098091
"605","GO:BP","GO:0003179","heart valve morphogenesis",15,61,0.00189542046098091
"606","GO:BP","GO:0070201","regulation of establishment of protein localization",71,539,0.00189982939568113
"607","GO:BP","GO:0016079","synaptic vesicle exocytosis",20,96,0.00193128192858386
"608","GO:BP","GO:1902414","protein localization to cell junction",22,111,0.00198223477989378
"609","GO:BP","GO:0009150","purine ribonucleotide metabolic process",50,346,0.00200839473202057
"610","GO:BP","GO:0051054","positive regulation of DNA metabolic process",43,284,0.00201788785671492
"611","GO:BP","GO:0007610","behavior",84,665,0.0020549119290088
"612","GO:BP","GO:1901701","cellular response to oxygen-containing compound",133,1153,0.00209265266587878
"613","GO:BP","GO:0008283","cell population proliferation",215,2009,0.0022154817164487
"614","GO:BP","GO:0032232","negative regulation of actin filament bundle assembly",10,31,0.00222183425492288
"615","GO:BP","GO:0035272","exocrine system development",13,49,0.00226935680358206
"616","GO:BP","GO:0043268","positive regulation of potassium ion transport",12,43,0.00236723149519114
"617","GO:BP","GO:0003300","cardiac muscle hypertrophy",18,83,0.00236723149519114
"618","GO:BP","GO:1902750","negative regulation of cell cycle G2/M phase transition",16,69,0.00236723149519114
"619","GO:BP","GO:0007095","mitotic G2 DNA damage checkpoint signaling",11,37,0.00236723149519114
"620","GO:BP","GO:0007099","centriole replication",12,43,0.00236723149519114
"621","GO:BP","GO:0003230","cardiac atrium development",11,37,0.00236723149519114
"622","GO:BP","GO:0005977","glycogen metabolic process",17,76,0.00237633984489021
"623","GO:BP","GO:0009259","ribonucleotide metabolic process",52,367,0.00241309021708674
"624","GO:BP","GO:0006275","regulation of DNA replication",24,128,0.00241985650632481
"625","GO:BP","GO:0072001","renal system development",48,331,0.00241985650632481
"626","GO:BP","GO:1902514","regulation of calcium ion transmembrane transport via high voltage-gated calcium channel",7,16,0.00247012007810694
"627","GO:BP","GO:0036376","sodium ion export across plasma membrane",7,16,0.00247012007810694
"628","GO:BP","GO:0007416","synapse assembly",33,201,0.00247280376684803
"629","GO:BP","GO:0051223","regulation of protein transport",60,441,0.00247280376684803
"630","GO:BP","GO:0006940","regulation of smooth muscle contraction",14,56,0.00250184015571892
"631","GO:BP","GO:0019722","calcium-mediated signaling",35,218,0.0025036612436077
"632","GO:BP","GO:0062009","secondary palate development",9,26,0.00250451372717881
"633","GO:BP","GO:0034764","positive regulation of transmembrane transport",34,210,0.00260087021613886
"634","GO:BP","GO:1905832","positive regulation of spindle assembly",5,8,0.00265417844488942
"635","GO:BP","GO:1903490","positive regulation of mitotic cytokinesis",5,8,0.00265417844488942
"636","GO:BP","GO:1990874","vascular associated smooth muscle cell proliferation",15,63,0.00265417844488942
"637","GO:BP","GO:1903504","regulation of mitotic spindle checkpoint",8,21,0.00265417844488942
"638","GO:BP","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint",8,21,0.00265417844488942
"639","GO:BP","GO:0001570","vasculogenesis",18,84,0.00268599530828175
"640","GO:BP","GO:0043603","amide metabolic process",61,452,0.00269499279543377
"641","GO:BP","GO:0035725","sodium ion transmembrane transport",29,169,0.00269499279543377
"642","GO:BP","GO:0014037","Schwann cell differentiation",13,50,0.00271153690418291
"643","GO:BP","GO:0071479","cellular response to ionizing radiation",16,70,0.00271153690418291
"644","GO:BP","GO:0003151","outflow tract morphogenesis",17,77,0.00271569522294259
"645","GO:BP","GO:0001558","regulation of cell growth",58,425,0.00282563981453929
"646","GO:BP","GO:0030261","chromosome condensation",12,44,0.00288670789126947
"647","GO:BP","GO:1901993","regulation of meiotic cell cycle phase transition",6,12,0.00288785840189087
"648","GO:BP","GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint",6,12,0.00288785840189087
"649","GO:BP","GO:0031630","regulation of synaptic vesicle fusion to presynaptic active zone membrane",6,12,0.00288785840189087
"650","GO:BP","GO:1901632","regulation of synaptic vesicle membrane organization",6,12,0.00288785840189087
"651","GO:BP","GO:0007269","neurotransmitter secretion",26,146,0.00302133610374162
"652","GO:BP","GO:0099643","signal release from synapse",26,146,0.00302133610374162
"653","GO:BP","GO:0008064","regulation of actin polymerization or depolymerization",27,154,0.00302133610374162
"654","GO:BP","GO:2000026","regulation of multicellular organismal development",157,1413,0.00312679761953597
