"","source","term_id","term_name","intersection_size","term_size","p_value"
"331","GO:BP","GO:0072163","mesonephric epithelium development",34,102,0.00024688775680716
"332","GO:BP","GO:0072164","mesonephric tubule development",34,102,0.00024688775680716
"333","GO:BP","GO:0001889","liver development",44,146,0.000251749617734508
"334","GO:BP","GO:0035148","tube formation",44,146,0.000251749617734508
"335","GO:BP","GO:0043069","negative regulation of programmed cell death",189,898,0.000254754697394241
"336","GO:BP","GO:0045137","development of primary sexual characteristics",64,240,0.000259969110274782
"337","GO:BP","GO:0001525","angiogenesis",123,541,0.000264326247285939
"338","GO:BP","GO:0032869","cellular response to insulin stimulus",56,202,0.000270236470183566
"339","GO:BP","GO:0016331","morphogenesis of embryonic epithelium",45,151,0.000270341151750529
"340","GO:BP","GO:1901698","response to nitrogen compound",209,1010,0.000270341151750529
"341","GO:BP","GO:0022402","cell cycle process",257,1280,0.000270341151750529
"342","GO:BP","GO:0043066","negative regulation of apoptotic process",184,872,0.000278937785501745
"343","GO:BP","GO:0032868","response to insulin",69,265,0.000278937785501745
"344","GO:BP","GO:0061564","axon development",120,526,0.000280462448130199
"345","GO:BP","GO:0044772","mitotic cell cycle phase transition",102,432,0.000284206132576634
"346","GO:BP","GO:0042110","T cell activation",126,558,0.000284912765760273
"347","GO:BP","GO:0061053","somite development",30,86,0.000287693653224871
"348","GO:BP","GO:0031647","regulation of protein stability",81,325,0.000289471295617058
"349","GO:BP","GO:0006997","nucleus organization",44,147,0.00029223542225119
"350","GO:BP","GO:1903047","mitotic cell cycle process",161,747,0.000296171997926159
"351","GO:BP","GO:0043549","regulation of kinase activity",109,469,0.000296435993400329
"352","GO:BP","GO:0016054","organic acid catabolic process",66,251,0.000297456816269931
"353","GO:BP","GO:0046395","carboxylic acid catabolic process",66,251,0.000297456816269931
"354","GO:BP","GO:0045859","regulation of protein kinase activity",103,438,0.000301170155998167
"355","GO:BP","GO:0042982","amyloid precursor protein metabolic process",27,74,0.000301170155998167
"356","GO:BP","GO:0002063","chondrocyte development",16,33,0.000306731878451228
"357","GO:BP","GO:0051640","organelle localization",138,624,0.00032666778790148
"358","GO:BP","GO:0042594","response to starvation",59,218,0.000332709646967104
"359","GO:BP","GO:0000302","response to reactive oxygen species",55,199,0.000335217702093147
"360","GO:BP","GO:0043434","response to peptide hormone",102,434,0.000335217702093147
"361","GO:BP","GO:0000165","MAPK cascade",161,749,0.000335242974407378
"362","GO:BP","GO:0048640","negative regulation of developmental growth",35,108,0.000338314643202232
"363","GO:BP","GO:1904951","positive regulation of establishment of protein localization",82,332,0.000351540713503729
"364","GO:BP","GO:0042886","amide transport",80,322,0.000354163784996076
"365","GO:BP","GO:0030217","T cell differentiation",78,312,0.000355387203405833
"366","GO:BP","GO:0045646","regulation of erythrocyte differentiation",19,44,0.000372588815428415
"367","GO:BP","GO:0010977","negative regulation of neuron projection development",43,144,0.000372588815428415
"368","GO:BP","GO:0071453","cellular response to oxygen levels",48,167,0.000376034433699749
"369","GO:BP","GO:1903312","negative regulation of mRNA metabolic process",33,100,0.000380567522439558
"370","GO:BP","GO:0032870","cellular response to hormone stimulus",140,637,0.000380567522439558
"371","GO:BP","GO:0021700","developmental maturation",84,343,0.000381237076118099
"372","GO:BP","GO:0071840","cellular component organization or biogenesis",1414,8323,0.000381717154341188
"373","GO:BP","GO:1901652","response to peptide",197,950,0.0003891288270147
"374","GO:BP","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",44,149,0.000396751903686096
"375","GO:BP","GO:0061008","hepaticobiliary system development",44,149,0.000396751903686096
"376","GO:BP","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",95,400,0.000405909301959653
"377","GO:BP","GO:0044283","small molecule biosynthetic process",132,595,0.000406446238358356
"378","GO:BP","GO:0050803","regulation of synapse structure or activity",65,249,0.000415386159315439
"379","GO:BP","GO:0042770","signal transduction in response to DNA damage",54,196,0.000418436886060226
"380","GO:BP","GO:1903432","regulation of TORC1 signaling",31,92,0.000418436886060226
"381","GO:BP","GO:0048568","embryonic organ development",107,463,0.00042369282508914
"382","GO:BP","GO:0006368","transcription elongation by RNA polymerase II",37,118,0.00042369282508914
"383","GO:BP","GO:0010563","negative regulation of phosphorus metabolic process",81,329,0.000423997650759888
"384","GO:BP","GO:0045936","negative regulation of phosphate metabolic process",81,329,0.000423997650759888
"385","GO:BP","GO:1902369","negative regulation of RNA catabolic process",30,88,0.000435119794906281
"386","GO:BP","GO:0008406","gonad development",62,235,0.000445257428113115
"387","GO:BP","GO:1902117","positive regulation of organelle assembly",29,84,0.000453290543190758
"388","GO:BP","GO:0001657","ureteric bud development",33,101,0.000458560884898094
"389","GO:BP","GO:1902373","negative regulation of mRNA catabolic process",27,76,0.000483184830135422
"390","GO:BP","GO:2000036","regulation of stem cell population maintenance",26,72,0.00049192196298062
"391","GO:BP","GO:0010638","positive regulation of organelle organization",110,481,0.000513105983038251
"392","GO:BP","GO:2001235","positive regulation of apoptotic signaling pathway",41,137,0.000517437011144634
"393","GO:BP","GO:0051169","nuclear transport",81,331,0.000522268300993635
"394","GO:BP","GO:0006913","nucleocytoplasmic transport",81,331,0.000522268300993635
"395","GO:BP","GO:0001823","mesonephros development",34,106,0.000524948633981238
"396","GO:BP","GO:0034504","protein localization to nucleus",78,316,0.000530217862873638
"397","GO:BP","GO:0002064","epithelial cell development",58,217,0.000530217862873638
"398","GO:BP","GO:0000209","protein polyubiquitination",68,266,0.000531982521840467
"399","GO:BP","GO:0001892","embryonic placenta development",30,89,0.000539170623831719
"400","GO:BP","GO:0035265","organ growth",47,165,0.000547049498711475
"401","GO:BP","GO:0048858","cell projection morphogenesis",146,675,0.0005493625150399
"402","GO:BP","GO:0045639","positive regulation of myeloid cell differentiation",33,102,0.000556748983962365
"403","GO:BP","GO:0051129","negative regulation of cellular component organization",154,719,0.000563709020883591
"404","GO:BP","GO:0120039","plasma membrane bounded cell projection morphogenesis",145,670,0.000564299478897423
"405","GO:BP","GO:0050807","regulation of synapse organization",63,242,0.000567326128414804
"406","GO:BP","GO:0030856","regulation of epithelial cell differentiation",45,156,0.000567326128414804
"407","GO:BP","GO:0044843","cell cycle G1/S phase transition",63,242,0.000567326128414804
"408","GO:BP","GO:0048812","neuron projection morphogenesis",142,654,0.000571617961256743
"409","GO:BP","GO:0050768","negative regulation of neurogenesis",43,147,0.000584627134321891
"410","GO:BP","GO:0030879","mammary gland development",41,138,0.00059841664126784
"411","GO:BP","GO:0051055","negative regulation of lipid biosynthetic process",22,57,0.000613387338497102
"412","GO:BP","GO:1902991","regulation of amyloid precursor protein catabolic process",18,42,0.000633796287553545
"413","GO:BP","GO:0044770","cell cycle phase transition",120,537,0.00063594857336256
"414","GO:BP","GO:0051216","cartilage development",57,214,0.000664470897447421
"415","GO:BP","GO:0055088","lipid homeostasis",46,162,0.000700591888671324
"416","GO:BP","GO:0030900","forebrain development",97,417,0.000722891510749196
"417","GO:BP","GO:0007265","Ras protein signal transduction",37,121,0.000722891510749196
"418","GO:BP","GO:0062197","cellular response to chemical stress",77,314,0.000722891510749196
"419","GO:BP","GO:0010721","negative regulation of cell development",70,279,0.000744891421049022
"420","GO:BP","GO:0030155","regulation of cell adhesion",164,779,0.000787316848351466
"421","GO:BP","GO:0008152","metabolic process",2323,14188,0.000797965528911494
"422","GO:BP","GO:0046890","regulation of lipid biosynthetic process",49,177,0.000798075572131241
"423","GO:BP","GO:0071897","DNA biosynthetic process",50,182,0.000826862549221699
"424","GO:BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway",50,182,0.000826862549221699
"425","GO:BP","GO:0000045","autophagosome assembly",35,113,0.000851877178730758
"426","GO:BP","GO:0042176","regulation of protein catabolic process",88,372,0.000851877178730758
"427","GO:BP","GO:0051961","negative regulation of nervous system development",44,154,0.000852043525146206
"428","GO:BP","GO:0072073","kidney epithelium development",44,154,0.000852043525146206
"429","GO:BP","GO:0001838","embryonic epithelial tube formation",37,122,0.00085465710453618
"430","GO:BP","GO:0030278","regulation of ossification",37,122,0.00085465710453618
"431","GO:BP","GO:0042221","response to chemical",689,3867,0.000864946459700129
"432","GO:BP","GO:0034097","response to cytokine",192,937,0.00089775648668719
"433","GO:BP","GO:0042325","regulation of phosphorylation",195,954,0.000906825634110212
"434","GO:BP","GO:0031669","cellular response to nutrient levels",63,246,0.000911083578807812
"435","GO:BP","GO:0007423","sensory organ development",133,612,0.000923556031482638
"436","GO:BP","GO:0051247","positive regulation of protein metabolic process",230,1152,0.000925450442182683
"437","GO:BP","GO:0071773","cellular response to BMP stimulus",46,164,0.000928539103927268
"438","GO:BP","GO:0071772","response to BMP",46,164,0.000928539103927268
"439","GO:BP","GO:0006643","membrane lipid metabolic process",56,212,0.000944864142884806
"440","GO:BP","GO:0030330","DNA damage response, signal transduction by p53 class mediator",27,79,0.000944864142884806
"441","GO:BP","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I",16,36,0.000968537330793189
"442","GO:BP","GO:0050673","epithelial cell proliferation",101,442,0.00100832231808215
"443","GO:BP","GO:0051962","positive regulation of nervous system development",72,292,0.00100832231808215
"444","GO:BP","GO:0061180","mammary gland epithelium development",25,71,0.00101614113113267
"445","GO:BP","GO:0050771","negative regulation of axonogenesis",24,67,0.00104142223960146
"446","GO:BP","GO:0031667","response to nutrient levels",112,501,0.00106279532068649
"447","GO:BP","GO:0060999","positive regulation of dendritic spine development",17,40,0.00111486769193144
"448","GO:BP","GO:0007267","cell-cell signaling",258,1316,0.00113404050577133
"449","GO:BP","GO:0007032","endosome organization",31,97,0.00114097558112734
"450","GO:BP","GO:1901135","carbohydrate derivative metabolic process",201,992,0.00114097558112734
"451","GO:BP","GO:0060603","mammary gland duct morphogenesis",15,33,0.00119375264972733
"452","GO:BP","GO:0051348","negative regulation of transferase activity",49,180,0.00119382902892363
"453","GO:BP","GO:0000082","G1/S transition of mitotic cell cycle",56,214,0.00121499700969284
"454","GO:BP","GO:0014070","response to organic cyclic compound",186,909,0.00122373717114385
"455","GO:BP","GO:1902115","regulation of organelle assembly",58,224,0.00124188877422519
"456","GO:BP","GO:0090090","negative regulation of canonical Wnt signaling pathway",40,138,0.00124895860502524
"457","GO:BP","GO:0043583","ear development",60,234,0.00125905521342012
"458","GO:BP","GO:0050769","positive regulation of neurogenesis",62,244,0.00127004974470419
"459","GO:BP","GO:0042987","amyloid precursor protein catabolic process",21,56,0.00137997662566019
"460","GO:BP","GO:0019218","regulation of steroid metabolic process",31,98,0.00138416076178912
"461","GO:BP","GO:0038202","TORC1 signaling",31,98,0.00138416076178912
"462","GO:BP","GO:0046777","protein autophosphorylation",50,186,0.00140126206019153
"463","GO:BP","GO:0010586","miRNA metabolic process",33,107,0.00142452379847992
"464","GO:BP","GO:0140673","transcription elongation-coupled chromatin remodeling",7,9,0.00142454203978028
"465","GO:BP","GO:0034599","cellular response to oxidative stress",63,250,0.00142454203978028
"466","GO:BP","GO:0045648","positive regulation of erythrocyte differentiation",14,30,0.00143658366354519
"467","GO:BP","GO:0030509","BMP signaling pathway",43,153,0.00145647140296041
"468","GO:BP","GO:0033043","regulation of organelle organization",226,1139,0.00150380945787712
"469","GO:BP","GO:0046660","female sex differentiation",36,121,0.0015508845010404
"470","GO:BP","GO:0050708","regulation of protein secretion",66,266,0.00158567029366767
"471","GO:BP","GO:0051174","regulation of phosphorus metabolic process",214,1072,0.0016041462562069
"472","GO:BP","GO:1900180","regulation of protein localization to nucleus",42,149,0.00161807550703516
"473","GO:BP","GO:0007409","axonogenesis",104,464,0.00165459030551606
"474","GO:BP","GO:0006403","RNA localization",52,197,0.00165529107464209
"475","GO:BP","GO:0104004","cellular response to environmental stimulus",79,333,0.0016875363976505
"476","GO:BP","GO:0071214","cellular response to abiotic stimulus",79,333,0.0016875363976505
"477","GO:BP","GO:0006281","DNA repair",131,610,0.00169115125571798
"478","GO:BP","GO:0007610","behavior",141,665,0.00172229178649162
"479","GO:BP","GO:0046854","phosphatidylinositol phosphate biosynthetic process",23,65,0.00172594836343837
"480","GO:BP","GO:0044088","regulation of vacuole organization",21,57,0.0017829966631122
"481","GO:BP","GO:0071345","cellular response to cytokine stimulus",173,843,0.00178388972358277
"482","GO:BP","GO:0036294","cellular response to decreased oxygen levels",42,150,0.00187146042895788
"483","GO:BP","GO:0051050","positive regulation of transport",173,844,0.00189509457131164
"484","GO:BP","GO:0010807","regulation of synaptic vesicle priming",6,7,0.00197238198566997
"485","GO:BP","GO:0060322","head development",163,789,0.0019854157210146
"486","GO:BP","GO:0060560","developmental growth involved in morphogenesis",62,248,0.0019854157210146
"487","GO:BP","GO:0007420","brain development",154,739,0.0019854157210146
"488","GO:BP","GO:0001932","regulation of protein phosphorylation",183,901,0.00198693067948687
"489","GO:BP","GO:0072273","metanephric nephron morphogenesis",12,24,0.00198693067948687
"490","GO:BP","GO:0007042","lysosomal lumen acidification",12,24,0.00198693067948687
"491","GO:BP","GO:0043534","blood vessel endothelial cell migration",35,118,0.00198730676831521
"492","GO:BP","GO:0019220","regulation of phosphate metabolic process",213,1071,0.00200816481557716
"493","GO:BP","GO:0006886","intracellular protein transport",144,685,0.00214867643588034
"494","GO:BP","GO:0034248","regulation of amide metabolic process",23,66,0.00218209129504776
"495","GO:BP","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",23,66,0.00218209129504776
"496","GO:BP","GO:0048255","mRNA stabilization",23,66,0.00218209129504776
"497","GO:BP","GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",18,46,0.00222961035744462
"498","GO:BP","GO:0016477","cell migration",287,1499,0.00223563316202628
"499","GO:BP","GO:0043603","amide metabolic process",101,452,0.00223563316202628
"500","GO:BP","GO:0006839","mitochondrial transport",49,185,0.00227406058861538
"501","GO:BP","GO:0045604","regulation of epidermal cell differentiation",21,58,0.00228354988056935
"502","GO:BP","GO:0090596","sensory organ morphogenesis",70,290,0.00228354988056935
"503","GO:BP","GO:0007162","negative regulation of cell adhesion",69,285,0.00230743735491899
"504","GO:BP","GO:0051656","establishment of organelle localization",108,490,0.0023127465027186
"505","GO:BP","GO:0097009","energy homeostasis",26,79,0.00233122530811377
"506","GO:BP","GO:1901796","regulation of signal transduction by p53 class mediator",33,110,0.00237229992785907
"507","GO:BP","GO:0035627","ceramide transport",9,15,0.00239845126976627
"508","GO:BP","GO:0015693","magnesium ion transport",10,18,0.00239845126976627
"509","GO:BP","GO:0072087","renal vesicle development",10,18,0.00239845126976627
"510","GO:BP","GO:0007034","vacuolar transport",46,171,0.00239863944192189
"511","GO:BP","GO:0051056","regulation of small GTPase mediated signal transduction",73,306,0.00239863944192189
"512","GO:BP","GO:0043276","anoikis",15,35,0.00240596662368727
"513","GO:BP","GO:0090183","regulation of kidney development",15,35,0.00240596662368727
"514","GO:BP","GO:0009952","anterior/posterior pattern specification",57,225,0.00241139315067187
"515","GO:BP","GO:0043489","RNA stabilization",25,75,0.0024414575339963
"516","GO:BP","GO:0050865","regulation of cell activation",131,616,0.00246120264886768
"517","GO:BP","GO:0051402","neuron apoptotic process",68,281,0.00254424113449036
"518","GO:BP","GO:0061326","renal tubule development",32,106,0.00256439521332865
"519","GO:BP","GO:0044089","positive regulation of cellular component biogenesis",109,497,0.00256636708767158
"520","GO:BP","GO:0007346","regulation of mitotic cell cycle",109,497,0.00256636708767158
"521","GO:BP","GO:0051259","protein complex oligomerization",65,266,0.00260725706581778
"522","GO:BP","GO:0048878","chemical homeostasis",204,1026,0.00268800196830808
"523","GO:BP","GO:0045600","positive regulation of fat cell differentiation",23,67,0.00268800196830808
"524","GO:BP","GO:1905037","autophagosome organization",35,120,0.00269778845190182
"525","GO:BP","GO:0048593","camera-type eye morphogenesis",38,134,0.00272768636929521
"526","GO:BP","GO:0007041","lysosomal transport",38,134,0.00272768636929521
"527","GO:BP","GO:0010508","positive regulation of autophagy",42,153,0.00277810588035975
"528","GO:BP","GO:0072080","nephron tubule development",31,102,0.00277914255943868
"529","GO:BP","GO:0060395","SMAD protein signal transduction",26,80,0.00281036792276217
"530","GO:BP","GO:0023061","signal release",108,493,0.002825563713133
"531","GO:BP","GO:0016043","cellular component organization",1365,8108,0.00288086270323809
"532","GO:BP","GO:0046578","regulation of Ras protein signal transduction",19,51,0.00292546347220836
"533","GO:BP","GO:0042326","negative regulation of phosphorylation",69,288,0.00304283622363054
"534","GO:BP","GO:1990778","protein localization to cell periphery",83,361,0.00311620179139852
"535","GO:BP","GO:0051604","protein maturation",122,571,0.00326949489643024
"536","GO:BP","GO:1902105","regulation of leukocyte differentiation",76,325,0.00329600941340372
"537","GO:BP","GO:0042063","gliogenesis",80,346,0.00332937285600502
"538","GO:BP","GO:0001756","somitogenesis",23,68,0.00334984230433587
"539","GO:BP","GO:1905332","positive regulation of morphogenesis of an epithelium",15,36,0.00334984230433587
"540","GO:BP","GO:0007035","vacuolar acidification",15,36,0.00334984230433587
"541","GO:BP","GO:0002065","columnar/cuboidal epithelial cell differentiation",36,126,0.00334984230433587
"542","GO:BP","GO:0071901","negative regulation of protein serine/threonine kinase activity",26,81,0.0034373369988605
"543","GO:BP","GO:0072088","nephron epithelium morphogenesis",26,81,0.0034373369988605
"544","GO:BP","GO:0071887","leukocyte apoptotic process",34,117,0.00347054859985775
"545","GO:BP","GO:0071695","anatomical structure maturation",66,274,0.00347054859985775
"546","GO:BP","GO:2000048","negative regulation of cell-cell adhesion mediated by cadherin",7,10,0.00348150030449609
"547","GO:BP","GO:0034727","piecemeal microautophagy of the nucleus",7,10,0.00348150030449609
"548","GO:BP","GO:0045682","regulation of epidermis development",22,64,0.00348375469148172
"549","GO:BP","GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I",11,22,0.00349984916251872
"550","GO:BP","GO:0043010","camera-type eye development",81,352,0.00350106894464498
"551","GO:BP","GO:0060537","muscle tissue development",94,421,0.00354847255373412
"552","GO:BP","GO:0070925","organelle assembly",198,998,0.00359756230415577
"553","GO:BP","GO:0022408","negative regulation of cell-cell adhesion",49,189,0.00360623386200151
"554","GO:BP","GO:0035914","skeletal muscle cell differentiation",25,77,0.00363446786994954
"555","GO:BP","GO:0061614","miRNA transcription",25,77,0.00363446786994954
"556","GO:BP","GO:0044282","small molecule catabolic process",86,379,0.00368375634421945
"557","GO:BP","GO:1902459","positive regulation of stem cell population maintenance",18,48,0.00376709533805068
"558","GO:BP","GO:0051052","regulation of DNA metabolic process",107,492,0.0038457362302068
"559","GO:BP","GO:0009306","protein secretion",84,369,0.00386002775701142
"560","GO:BP","GO:0002067","glandular epithelial cell differentiation",24,73,0.00386002775701142
"561","GO:BP","GO:0060349","bone morphogenesis",31,104,0.00386002775701142
"562","GO:BP","GO:0009880","embryonic pattern specification",24,73,0.00386002775701142
"563","GO:BP","GO:0046579","positive regulation of Ras protein signal transduction",10,19,0.00392386770158347
"564","GO:BP","GO:0009084","glutamine family amino acid biosynthetic process",10,19,0.00392386770158347
"565","GO:BP","GO:0006575","modified amino acid metabolic process",47,180,0.00394932542526124
"566","GO:BP","GO:0005975","carbohydrate metabolic process",121,569,0.00401101189265024
"567","GO:BP","GO:0033993","response to lipid",184,921,0.00404876373776745
"568","GO:BP","GO:0061795","Golgi lumen acidification",8,13,0.0041414501893614
"569","GO:BP","GO:0034111","negative regulation of homotypic cell-cell adhesion",8,13,0.0041414501893614
"570","GO:BP","GO:0035592","establishment of protein localization to extracellular region",84,370,0.00416287596291867
"571","GO:BP","GO:0006261","DNA-templated DNA replication",43,161,0.00417968473514505
"572","GO:BP","GO:0016237","microautophagy",9,16,0.00418035566079789
"573","GO:BP","GO:2000628","regulation of miRNA metabolic process",28,91,0.00418035566079789
"574","GO:BP","GO:0034349","glial cell apoptotic process",9,16,0.00418035566079789
"575","GO:BP","GO:0002428","antigen processing and presentation of peptide antigen via MHC class Ib",9,16,0.00418035566079789
"576","GO:BP","GO:0048870","cell motility",321,1716,0.0043871762213984
"577","GO:BP","GO:0006275","regulation of DNA replication",36,128,0.00439776779261765
"578","GO:BP","GO:0032006","regulation of TOR signaling",40,147,0.0044092990667962
"579","GO:BP","GO:0022407","regulation of cell-cell adhesion",104,478,0.00444128738626954
"580","GO:BP","GO:0051098","regulation of binding",57,231,0.00449906720229266
"581","GO:BP","GO:0031099","regeneration",51,201,0.00454290338293178
"582","GO:BP","GO:0006354","DNA-templated transcription elongation",37,133,0.00457215263011798
"583","GO:BP","GO:0034330","cell junction organization",155,760,0.00459129945170807
"584","GO:BP","GO:0008284","positive regulation of cell population proliferation",190,958,0.00464160544949951
"585","GO:BP","GO:0051881","regulation of mitochondrial membrane potential",24,74,0.00468110925330387
"586","GO:BP","GO:0072210","metanephric nephron development",16,41,0.00470416220106682
"587","GO:BP","GO:0002066","columnar/cuboidal epithelial cell development",19,53,0.00473684091879278
"588","GO:BP","GO:0009299","mRNA transcription",19,53,0.00473684091879278
"589","GO:BP","GO:1904263","positive regulation of TORC1 signaling",19,53,0.00473684091879278
"590","GO:BP","GO:0051168","nuclear export",44,167,0.00476913306116108
"591","GO:BP","GO:0031929","TOR signaling",44,167,0.00476913306116108
"592","GO:BP","GO:0030178","negative regulation of Wnt signaling pathway",45,172,0.00484080951164853
"593","GO:BP","GO:0072028","nephron morphogenesis",26,83,0.00487821932019173
"594","GO:BP","GO:0045995","regulation of embryonic development",28,92,0.00495764389331915
"595","GO:BP","GO:0060541","respiratory system development",55,222,0.00500425436021638
"596","GO:BP","GO:0033673","negative regulation of kinase activity",42,158,0.00522323285696185
"597","GO:BP","GO:0050658","RNA transport",42,158,0.00522323285696185
"598","GO:BP","GO:0050657","nucleic acid transport",42,158,0.00522323285696185
"599","GO:BP","GO:0043409","negative regulation of MAPK cascade",42,158,0.00522323285696185
"600","GO:BP","GO:0014013","regulation of gliogenesis",31,106,0.00522691747681634
"601","GO:BP","GO:0034249","negative regulation of amide metabolic process",11,23,0.00522691747681634
"602","GO:BP","GO:0002475","antigen processing and presentation via MHC class Ib",11,23,0.00522691747681634
"603","GO:BP","GO:0006658","phosphatidylserine metabolic process",11,23,0.00522691747681634
"604","GO:BP","GO:0060444","branching involved in mammary gland duct morphogenesis",11,23,0.00522691747681634
"605","GO:BP","GO:0032042","mitochondrial DNA metabolic process",11,23,0.00522691747681634
"606","GO:BP","GO:0098657","import into cell",183,921,0.00524474090820499
"607","GO:BP","GO:0061061","muscle structure development",140,679,0.0052994588517495
"608","GO:BP","GO:0042542","response to hydrogen peroxide",29,97,0.0053183089924613
"609","GO:BP","GO:0043085","positive regulation of catalytic activity",129,618,0.0053183089924613
"610","GO:BP","GO:0015833","peptide transport",66,279,0.00534294889322933
"611","GO:BP","GO:0007005","mitochondrion organization",94,427,0.00537071691420636
"612","GO:BP","GO:0006469","negative regulation of protein kinase activity",40,149,0.0056381642869733
"613","GO:BP","GO:0034614","cellular response to reactive oxygen species",40,149,0.0056381642869733
"614","GO:BP","GO:0061014","positive regulation of mRNA catabolic process",30,102,0.00572341768879274
"615","GO:BP","GO:0090398","cellular senescence",30,102,0.00572341768879274
"616","GO:BP","GO:0002040","sprouting angiogenesis",36,130,0.00572596014667515
"617","GO:BP","GO:0009411","response to UV",41,154,0.00574102393428693
"618","GO:BP","GO:0021915","neural tube development",42,159,0.0058529034222439
"619","GO:BP","GO:0014015","positive regulation of gliogenesis",23,71,0.00600986322133723
"620","GO:BP","GO:0048592","eye morphogenesis",44,169,0.00602417625278743
"621","GO:BP","GO:0000578","embryonic axis specification",16,42,0.0061354306223451
"622","GO:BP","GO:2000785","regulation of autophagosome assembly",17,46,0.00616775945604539
"623","GO:BP","GO:0051260","protein homooligomerization",50,199,0.00620782349605367
"624","GO:BP","GO:0016197","endosomal transport",67,286,0.00631611242160824
"625","GO:BP","GO:0016050","vesicle organization",82,365,0.00634869494649234
"626","GO:BP","GO:0042632","cholesterol homeostasis",27,89,0.00634869494649234
"627","GO:BP","GO:2000145","regulation of cell motility",196,1000,0.00660192828459551
"628","GO:BP","GO:0032102","negative regulation of response to external stimulus",89,403,0.00666256014193472
"629","GO:BP","GO:0019080","viral gene expression",30,103,0.00672770114275577
"630","GO:BP","GO:1902893","regulation of miRNA transcription",24,76,0.00679830962129156
"631","GO:BP","GO:0046165","alcohol biosynthetic process",37,136,0.00679830962129156
"632","GO:BP","GO:0014706","striated muscle tissue development",88,398,0.00683105765565817
"633","GO:BP","GO:0072077","renal vesicle morphogenesis",9,17,0.00691935588960103
"634","GO:BP","GO:1903830","magnesium ion transmembrane transport",9,17,0.00691935588960103
"635","GO:BP","GO:0007000","nucleolus organization",9,17,0.00691935588960103
"636","GO:BP","GO:0009410","response to xenobiotic stimulus",95,436,0.00695852606895708
"637","GO:BP","GO:0070482","response to oxygen levels",78,345,0.00698019325193989
"638","GO:BP","GO:0071692","protein localization to extracellular region",84,377,0.00700898190108352
"639","GO:BP","GO:0072089","stem cell proliferation",34,122,0.00700898190108352
"640","GO:BP","GO:0090331","negative regulation of platelet aggregation",7,11,0.00705988720487339
"641","GO:BP","GO:0008063","Toll signaling pathway",7,11,0.00705988720487339
"642","GO:BP","GO:0000002","mitochondrial genome maintenance",13,31,0.00706496934509226
"643","GO:BP","GO:0099177","regulation of trans-synaptic signaling",105,491,0.00724277084355817
"644","GO:BP","GO:0030282","bone mineralization",35,127,0.00725524821984527
"645","GO:BP","GO:0140718","facultative heterochromatin formation",8,14,0.00731752860651353
"646","GO:BP","GO:0048388","endosomal lumen acidification",8,14,0.00731752860651353
"647","GO:BP","GO:0062012","regulation of small molecule metabolic process",72,314,0.00731752860651353
"648","GO:BP","GO:0009798","axis specification",29,99,0.00731752860651353
"649","GO:BP","GO:0051236","establishment of RNA localization",42,161,0.00738901440605017
"650","GO:BP","GO:0038066","p38MAPK cascade",19,55,0.00738901440605017
"651","GO:BP","GO:0055092","sterol homeostasis",27,90,0.00743574307570325
"652","GO:BP","GO:0009749","response to glucose",51,206,0.00757542893768667
"653","GO:BP","GO:0060538","skeletal muscle organ development",47,186,0.00762698999900958
"654","GO:BP","GO:0009065","glutamine family amino acid catabolic process",11,24,0.0076320437186441
"655","GO:BP","GO:0044090","positive regulation of vacuole organization",11,24,0.0076320437186441
"656","GO:BP","GO:0002483","antigen processing and presentation of endogenous peptide antigen",11,24,0.0076320437186441
"657","GO:BP","GO:1902993","positive regulation of amyloid precursor protein catabolic process",11,24,0.0076320437186441
"658","GO:BP","GO:0099175","regulation of postsynapse organization",30,104,0.00769017819733622
"659","GO:BP","GO:0071407","cellular response to organic cyclic compound",113,536,0.00769017819733622
"660","GO:BP","GO:0060443","mammary gland morphogenesis",17,47,0.00777713602422254
"661","GO:BP","GO:0030517","negative regulation of axon extension",17,47,0.00777713602422254
"662","GO:BP","GO:0006066","alcohol metabolic process",79,352,0.00783646335634773
"663","GO:BP","GO:1902533","positive regulation of intracellular signal transduction",214,1108,0.00786728709204815
"664","GO:BP","GO:0046985","positive regulation of hemoglobin biosynthetic process",5,6,0.00789202064836358
"665","GO:BP","GO:1904760","regulation of myofibroblast differentiation",5,6,0.00789202064836358
"666","GO:BP","GO:0016072","rRNA metabolic process",62,263,0.00804889239233034
"667","GO:BP","GO:0051028","mRNA transport",35,128,0.00820963229169885
"668","GO:BP","GO:0099536","synaptic signaling",157,783,0.00821127886935658
"669","GO:BP","GO:0050866","negative regulation of cell activation",51,207,0.00831674432908615
"670","GO:BP","GO:0007292","female gamete generation",43,167,0.00831674432908615
"671","GO:BP","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction",69,300,0.00838939655530059
"672","GO:BP","GO:0009408","response to heat",29,100,0.00842827921339758
"673","GO:BP","GO:0060993","kidney morphogenesis",29,100,0.00842827921339758
