"","source","term_id","term_name","intersection_size","term_size","p_value"
"324","GO:BP","GO:0070252","actin-mediated cell contraction",37,101,0.000137944605601553
"325","GO:BP","GO:0033047","regulation of mitotic sister chromatid segregation",24,54,0.000143049587018066
"326","GO:BP","GO:1902115","regulation of organelle assembly",67,224,0.000144884680159147
"327","GO:BP","GO:0051146","striated muscle cell differentiation",83,294,0.000145126782219063
"328","GO:BP","GO:0072659","protein localization to plasma membrane",83,294,0.000145126782219063
"329","GO:BP","GO:0051253","negative regulation of RNA metabolic process",322,1457,0.000146187951095503
"330","GO:BP","GO:1904353","regulation of telomere capping",15,26,0.000163634825806214
"331","GO:BP","GO:0032205","negative regulation of telomere maintenance",19,38,0.000163634825806214
"332","GO:BP","GO:0000966","RNA 5'-end processing",19,38,0.000163634825806214
"333","GO:BP","GO:0072344","rescue of stalled ribosome",16,29,0.000174521100234609
"334","GO:BP","GO:0086026","atrial cardiac muscle cell to AV node cell signaling",12,18,0.000176197067528282
"335","GO:BP","GO:0086014","atrial cardiac muscle cell action potential",12,18,0.000176197067528282
"336","GO:BP","GO:0060047","heart contraction",69,234,0.000176197067528282
"337","GO:BP","GO:0086066","atrial cardiac muscle cell to AV node cell communication",12,18,0.000176197067528282
"338","GO:BP","GO:1902903","regulation of supramolecular fiber organization",103,386,0.000176429948466678
"339","GO:BP","GO:0033048","negative regulation of mitotic sister chromatid segregation",22,48,0.000182030911507508
"340","GO:BP","GO:0033046","negative regulation of sister chromatid segregation",22,48,0.000182030911507508
"341","GO:BP","GO:2000816","negative regulation of mitotic sister chromatid separation",22,48,0.000182030911507508
"342","GO:BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition",22,48,0.000182030911507508
"343","GO:BP","GO:0006368","transcription elongation by RNA polymerase II",41,118,0.000189441886793225
"344","GO:BP","GO:0016482","cytosolic transport",46,138,0.000191112282987222
"345","GO:BP","GO:0046602","regulation of mitotic centrosome separation",8,9,0.000209914330670134
"346","GO:BP","GO:0003007","heart morphogenesis",76,266,0.000211644147762401
"347","GO:BP","GO:0000209","protein polyubiquitination",76,266,0.000211644147762401
"348","GO:BP","GO:0009260","ribonucleotide biosynthetic process",55,176,0.000228529596177246
"349","GO:BP","GO:0042790","nucleolar large rRNA transcription by RNA polymerase I",13,21,0.000229005207986338
"350","GO:BP","GO:0051053","negative regulation of DNA metabolic process",45,135,0.00023541086833606
"351","GO:BP","GO:0016233","telomere capping",19,39,0.000251130786390751
"352","GO:BP","GO:1903115","regulation of actin filament-based movement",19,39,0.000251130786390751
"353","GO:BP","GO:0006360","transcription by RNA polymerase I",28,70,0.000264764912036282
"354","GO:BP","GO:0071479","cellular response to ionizing radiation",28,70,0.000264764912036282
"355","GO:BP","GO:0018205","peptidyl-lysine modification",46,140,0.000284201427618554
"356","GO:BP","GO:0009144","purine nucleoside triphosphate metabolic process",73,255,0.000287059896356514
"357","GO:BP","GO:0010927","cellular component assembly involved in morphogenesis",43,128,0.000289480099715747
"358","GO:BP","GO:0097435","supramolecular fiber organization",198,846,0.000289480099715747
"359","GO:BP","GO:0032989","cellular anatomical entity morphogenesis",43,128,0.000289480099715747
"360","GO:BP","GO:0006352","DNA-templated transcription initiation",60,199,0.000306070612960234
"361","GO:BP","GO:0044281","small molecule metabolic process",385,1795,0.000306222686775318
"362","GO:BP","GO:2000278","regulation of DNA biosynthetic process",36,101,0.000336722157675692
"363","GO:BP","GO:0006390","mitochondrial transcription",12,19,0.000371195410218176
"364","GO:BP","GO:0110154","RNA decapping",12,19,0.000371195410218176
"365","GO:BP","GO:0086002","cardiac muscle cell action potential involved in contraction",22,50,0.000380938983412962
"366","GO:BP","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle",22,50,0.000380938983412962
"367","GO:BP","GO:1905819","negative regulation of chromosome separation",22,50,0.000380938983412962
"368","GO:BP","GO:0051985","negative regulation of chromosome segregation",22,50,0.000380938983412962
"369","GO:BP","GO:0009966","regulation of signal transduction",617,3020,0.000389713294842787
"370","GO:BP","GO:0034976","response to endoplasmic reticulum stress",67,231,0.000393601938339657
"371","GO:BP","GO:0045787","positive regulation of cell cycle",92,343,0.000395649350845892
"372","GO:BP","GO:1905508","protein localization to microtubule organizing center",18,37,0.000419435768788128
"373","GO:BP","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process",38,110,0.000434221754987223
"374","GO:BP","GO:0022604","regulation of cell morphogenesis",70,245,0.000441347659491497
"375","GO:BP","GO:0090151","establishment of protein localization to mitochondrial membrane",17,34,0.000452590225582378
"376","GO:BP","GO:0034243","regulation of transcription elongation by RNA polymerase II",32,87,0.000466443286904969
"377","GO:BP","GO:1903241","U2-type prespliceosome assembly",14,25,0.000475843909731946
"378","GO:BP","GO:0051783","regulation of nuclear division",47,147,0.000482036612086296
"379","GO:BP","GO:0098901","regulation of cardiac muscle cell action potential",15,28,0.000485235701072367
"380","GO:BP","GO:1905515","non-motile cilium assembly",27,69,0.000568556123450515
"381","GO:BP","GO:0009314","response to radiation",110,430,0.000585370378446975
"382","GO:BP","GO:0016050","vesicle organization",96,365,0.000594703832464317
"383","GO:BP","GO:0001508","action potential",46,144,0.000595700803143179
"384","GO:BP","GO:0006383","transcription by RNA polymerase III",25,62,0.000615013094333116
"385","GO:BP","GO:0006479","protein methylation",21,48,0.000630409599261442
"386","GO:BP","GO:0008213","protein alkylation",21,48,0.000630409599261442
"387","GO:BP","GO:0006220","pyrimidine nucleotide metabolic process",23,55,0.000638774223437425
"388","GO:BP","GO:0072655","establishment of protein localization to mitochondrion",40,120,0.00065612924134199
"389","GO:BP","GO:0009205","purine ribonucleoside triphosphate metabolic process",70,248,0.00065612924134199
"390","GO:BP","GO:0048519","negative regulation of biological process",1139,5865,0.00065612924134199
"391","GO:BP","GO:0000154","rRNA modification",17,35,0.000703399444318077
"392","GO:BP","GO:0045943","positive regulation of transcription by RNA polymerase I",17,35,0.000703399444318077
"393","GO:BP","GO:0046390","ribose phosphate biosynthetic process",55,183,0.000704687365224693
"394","GO:BP","GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process",31,85,0.000726205504536133
"395","GO:BP","GO:0030239","myofibril assembly",27,70,0.000741417124200226
"396","GO:BP","GO:0086019","cell-cell signaling involved in cardiac conduction",16,32,0.000759099168490158
"397","GO:BP","GO:0071028","nuclear mRNA surveillance",8,10,0.000769290367720585
"398","GO:BP","GO:0006915","apoptotic process",405,1919,0.000774468038423706
"399","GO:BP","GO:0006139","nucleobase-containing compound metabolic process",1526,8016,0.000797902922383012
"400","GO:BP","GO:0006626","protein targeting to mitochondrion",36,105,0.000804788403969909
"401","GO:BP","GO:0051784","negative regulation of nuclear division",25,63,0.000811417120194601
"402","GO:BP","GO:0086064","cell communication by electrical coupling involved in cardiac conduction",14,26,0.000811417120194601
"403","GO:BP","GO:1901293","nucleoside phosphate biosynthetic process",84,314,0.000926270625880148
"404","GO:BP","GO:1901836","regulation of transcription of nucleolar large rRNA by RNA polymerase I",10,15,0.000926270625880148
"405","GO:BP","GO:0010970","transport along microtubule",52,172,0.000936492235637314
"406","GO:BP","GO:0007031","peroxisome organization",18,39,0.000945788979491175
"407","GO:BP","GO:0007399","nervous system development",522,2541,0.00102267437552841
"408","GO:BP","GO:0006284","base-excision repair",20,46,0.00103496060147758
"409","GO:BP","GO:0051247","positive regulation of protein metabolic process",255,1152,0.00105131399667786
"410","GO:BP","GO:0000910","cytokinesis",56,190,0.00105516334407121
"411","GO:BP","GO:0071539","protein localization to centrosome",17,36,0.00106223791445047
"412","GO:BP","GO:0032880","regulation of protein localization",203,891,0.00111600526410025
"413","GO:BP","GO:0035966","response to topologically incorrect protein",47,152,0.00114175134579081
"414","GO:BP","GO:0086005","ventricular cardiac muscle cell action potential",16,33,0.00116366947040961
"415","GO:BP","GO:0061842","microtubule organizing center localization",16,33,0.00116366947040961
"416","GO:BP","GO:0045005","DNA-templated DNA replication maintenance of fidelity",23,57,0.00116366947040961
"417","GO:BP","GO:0071025","RNA surveillance",11,18,0.00116366947040961
"418","GO:BP","GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process",11,18,0.00116366947040961
"419","GO:BP","GO:0009218","pyrimidine ribonucleotide metabolic process",16,33,0.00116366947040961
"420","GO:BP","GO:0051642","centrosome localization",16,33,0.00116366947040961
"421","GO:BP","GO:0009201","ribonucleoside triphosphate biosynthetic process",39,119,0.0011680561035002
"422","GO:BP","GO:0006405","RNA export from nucleus",32,91,0.00116889500025696
"423","GO:BP","GO:0072359","circulatory system development",251,1134,0.00117182116065538
"424","GO:BP","GO:0040001","establishment of mitotic spindle localization",19,43,0.00117550591222642
"425","GO:BP","GO:0090068","positive regulation of cell cycle process",70,253,0.00121220273986226
"426","GO:BP","GO:0051383","kinetochore organization",12,21,0.00130130762594284
"427","GO:BP","GO:0070585","protein localization to mitochondrion",41,128,0.00135242393859731
"428","GO:BP","GO:0030488","tRNA methylation",18,40,0.00136260291464116
"429","GO:BP","GO:0012501","programmed cell death",414,1980,0.00139535094797426
"430","GO:BP","GO:0001682","tRNA 5'-leader removal",9,13,0.00140560611440666
"431","GO:BP","GO:0010821","regulation of mitochondrion organization",38,116,0.0014317722567419
"432","GO:BP","GO:0007015","actin filament organization",115,464,0.00147180611121714
"433","GO:BP","GO:0031110","regulation of microtubule polymerization or depolymerization",33,96,0.00147180611121714
"434","GO:BP","GO:0002027","regulation of heart rate",34,100,0.00147180611121714
"435","GO:BP","GO:0048284","organelle fusion",48,158,0.00148529051845045
"436","GO:BP","GO:0000132","establishment of mitotic spindle orientation",17,37,0.00154827295449909
"437","GO:BP","GO:1903322","positive regulation of protein modification by small protein conjugation or removal",42,133,0.00156054693971926
"438","GO:BP","GO:0010569","regulation of double-strand break repair via homologous recombination",27,73,0.00158244691318726
"439","GO:BP","GO:0071478","cellular response to radiation",53,180,0.001601737031003
"440","GO:BP","GO:0043009","chordate embryonic development",157,669,0.0016307196284965
"441","GO:BP","GO:0032879","regulation of localization",418,2005,0.0016307196284965
"442","GO:BP","GO:0008219","cell death",414,1984,0.0016307196284965
"443","GO:BP","GO:0010646","regulation of cell communication",690,3453,0.00164108517209758
"444","GO:BP","GO:0060236","regulation of mitotic spindle organization",19,44,0.00164234404557335
"445","GO:BP","GO:0051294","establishment of spindle orientation",19,44,0.00164234404557335
"446","GO:BP","GO:0045214","sarcomere organization",19,44,0.00164234404557335
"447","GO:BP","GO:0051056","regulation of small GTPase mediated signal transduction",81,306,0.00168569651083265
"448","GO:BP","GO:0010644","cell communication by electrical coupling",16,34,0.00172044034146566
"449","GO:BP","GO:0032956","regulation of actin cytoskeleton organization",87,334,0.0017321184105839
"450","GO:BP","GO:1903313","positive regulation of mRNA metabolic process",43,138,0.00176893016074056
"451","GO:BP","GO:1901875","positive regulation of post-translational protein modification",42,134,0.00183025106488379
"452","GO:BP","GO:0099116","tRNA 5'-end processing",10,16,0.00184990015286248
"453","GO:BP","GO:0046036","CTP metabolic process",10,16,0.00184990015286248
"454","GO:BP","GO:0008535","respiratory chain complex IV assembly",15,31,0.00190458875927091
"455","GO:BP","GO:0017004","cytochrome complex assembly",18,41,0.00190889064188474
"456","GO:BP","GO:0090224","regulation of spindle organization",20,48,0.0019209571910197
"457","GO:BP","GO:0006356","regulation of transcription by RNA polymerase I",20,48,0.0019209571910197
"458","GO:BP","GO:2000819","regulation of nucleotide-excision repair",14,28,0.00206946764695955
"459","GO:BP","GO:0031398","positive regulation of protein ubiquitination",36,110,0.00211865361020873
"460","GO:BP","GO:0023051","regulation of signaling",687,3446,0.00218219122790739
"461","GO:BP","GO:0042147","retrograde transport, endosome to Golgi",33,98,0.00218219122790739
"462","GO:BP","GO:0043162","ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",17,38,0.00221018484311024
"463","GO:BP","GO:1902679","negative regulation of RNA biosynthetic process",291,1352,0.00230707550859525
"464","GO:BP","GO:0009152","purine ribonucleotide biosynthetic process",48,161,0.00232628635760592
"465","GO:BP","GO:0007275","multicellular organism development",910,4658,0.00234059827326642
"466","GO:BP","GO:1902532","negative regulation of intracellular signal transduction",150,640,0.00236880249854571
"467","GO:BP","GO:0009792","embryo development ending in birth or egg hatching",160,690,0.00249116319744962
"468","GO:BP","GO:0045944","positive regulation of transcription by RNA polymerase II",273,1261,0.00249139072945533
"469","GO:BP","GO:0034330","cell junction organization",174,760,0.00257547797555471
"470","GO:BP","GO:0031297","replication fork processing",20,49,0.00263475763381252
"471","GO:BP","GO:0051668","localization within membrane",205,916,0.00267261209094003
"472","GO:BP","GO:0006942","regulation of striated muscle contraction",32,95,0.00267823937947047
"473","GO:BP","GO:0051494","negative regulation of cytoskeleton organization",48,162,0.00269373172963686
"474","GO:BP","GO:0051648","vesicle localization",62,224,0.00279188724597067
"475","GO:BP","GO:0031399","regulation of protein modification process",254,1166,0.00281169679854791
"476","GO:BP","GO:0008053","mitochondrial fusion",15,32,0.00286218690482653
"477","GO:BP","GO:0003162","atrioventricular node development",7,9,0.00291765595855604
"478","GO:BP","GO:0030705","cytoskeleton-dependent intracellular transport",59,211,0.00293830127736115
"479","GO:BP","GO:0006303","double-strand break repair via nonhomologous end joining",25,68,0.00295768836389031
"480","GO:BP","GO:0007100","mitotic centrosome separation",9,14,0.00295768836389031
"481","GO:BP","GO:0071027","nuclear RNA surveillance",9,14,0.00295768836389031
"482","GO:BP","GO:0036503","ERAD pathway",25,68,0.00295768836389031
"483","GO:BP","GO:0006986","response to unfolded protein",42,137,0.00297148255275507
"484","GO:BP","GO:0045892","negative regulation of DNA-templated transcription",287,1337,0.00298098608137249
"485","GO:BP","GO:0006508","proteolysis",310,1457,0.00313903261197556
"486","GO:BP","GO:0033108","mitochondrial respiratory chain complex assembly",34,104,0.00315045376611628
"487","GO:BP","GO:1905475","regulation of protein localization to membrane",53,185,0.00315045376611628
"488","GO:BP","GO:0009166","nucleotide catabolic process",47,159,0.0032452122050698
"489","GO:BP","GO:0032465","regulation of cytokinesis",31,92,0.00324955619449278
"490","GO:BP","GO:1903522","regulation of blood circulation",68,253,0.00343817641854302
"491","GO:BP","GO:0070129","regulation of mitochondrial translation",13,26,0.00343826100609481
"492","GO:BP","GO:0002098","tRNA wobble uridine modification",10,17,0.00347950539104821
"493","GO:BP","GO:0060922","atrioventricular node cell differentiation",5,5,0.00350666367125622
"494","GO:BP","GO:0003292","cardiac septum cell differentiation",5,5,0.00350666367125622
"495","GO:BP","GO:0000460","maturation of 5.8S rRNA",16,36,0.00361303531438583
"496","GO:BP","GO:0002097","tRNA wobble base modification",11,20,0.0036604562781407
"497","GO:BP","GO:0040031","snRNA modification",6,7,0.0036604562781407
"498","GO:BP","GO:0003012","muscle system process",106,432,0.00366188319420368
"499","GO:BP","GO:0009165","nucleotide biosynthetic process",65,240,0.00367072868963426
"500","GO:BP","GO:0035967","cellular response to topologically incorrect protein",34,105,0.00377559262046076
"501","GO:BP","GO:0000380","alternative mRNA splicing, via spliceosome",26,73,0.00382871585677024
"502","GO:BP","GO:0030968","endoplasmic reticulum unfolded protein response",27,77,0.00390810549738034
"503","GO:BP","GO:1903320","regulation of protein modification by small protein conjugation or removal",65,241,0.0041381635380846
"504","GO:BP","GO:0051650","establishment of vesicle localization",57,205,0.00420455693999159
"505","GO:BP","GO:0006261","DNA-templated DNA replication",47,161,0.00432883546459732
"506","GO:BP","GO:1901873","regulation of post-translational protein modification",66,246,0.00434827952532947
"507","GO:BP","GO:0110053","regulation of actin filament organization",71,269,0.00437257985052781
"508","GO:BP","GO:0031647","regulation of protein stability",83,325,0.00445598066587097
"509","GO:BP","GO:0009142","nucleoside triphosphate biosynthetic process",39,127,0.0045988330875642
"510","GO:BP","GO:0072522","purine-containing compound biosynthetic process",70,265,0.00467305916893065
"511","GO:BP","GO:0046034","ATP metabolic process",61,224,0.00473469165934863
"512","GO:BP","GO:0000281","mitotic cytokinesis",30,90,0.00487492944827209
"513","GO:BP","GO:0072527","pyrimidine-containing compound metabolic process",28,82,0.00490406334121888
"514","GO:BP","GO:0051716","cellular response to stimulus",1387,7320,0.00499539825119321
"515","GO:BP","GO:0099622","cardiac muscle cell membrane repolarization",16,37,0.00511992507188081
"516","GO:BP","GO:0006950","response to stress",761,3876,0.00520083834746403
"517","GO:BP","GO:0099625","ventricular cardiac muscle cell membrane repolarization",13,27,0.00527093806166694
"518","GO:BP","GO:0086010","membrane depolarization during action potential",13,27,0.00527093806166694
"519","GO:BP","GO:0032786","positive regulation of DNA-templated transcription, elongation",22,59,0.00533210145417448
"520","GO:BP","GO:0031396","regulation of protein ubiquitination",55,198,0.00534744752914406
"521","GO:BP","GO:0030048","actin filament-based movement",39,128,0.00537370973687956
"522","GO:BP","GO:0061951","establishment of protein localization to plasma membrane",23,63,0.00557797975352513
"523","GO:BP","GO:0050686","negative regulation of mRNA processing",12,24,0.00564486704612339
"524","GO:BP","GO:0043248","proteasome assembly",9,15,0.00564486704612339
"525","GO:BP","GO:0090737","telomere maintenance via telomere trimming",9,15,0.00564486704612339
"526","GO:BP","GO:0009220","pyrimidine ribonucleotide biosynthetic process",12,24,0.00564486704612339
"527","GO:BP","GO:0001325","formation of extrachromosomal circular DNA",9,15,0.00564486704612339
"528","GO:BP","GO:0009209","pyrimidine ribonucleoside triphosphate biosynthetic process",9,15,0.00564486704612339
"529","GO:BP","GO:0086069","bundle of His cell to Purkinje myocyte communication",9,15,0.00564486704612339
"530","GO:BP","GO:0055012","ventricular cardiac muscle cell differentiation",9,15,0.00564486704612339
"531","GO:BP","GO:0009147","pyrimidine nucleoside triphosphate metabolic process",12,24,0.00564486704612339
"532","GO:BP","GO:0051299","centrosome separation",9,15,0.00564486704612339
"533","GO:BP","GO:0090656","t-circle formation",9,15,0.00564486704612339
"534","GO:BP","GO:0106074","aminoacyl-tRNA metabolism involved in translational fidelity",9,15,0.00564486704612339
"535","GO:BP","GO:0048856","anatomical structure development",1134,5924,0.00569843551813016
"536","GO:BP","GO:1905037","autophagosome organization",37,120,0.00569952551366308
"537","GO:BP","GO:1905897","regulation of response to endoplasmic reticulum stress",28,83,0.00589058582451022
"538","GO:BP","GO:0006450","regulation of translational fidelity",11,21,0.005956633513875
"539","GO:BP","GO:0086012","membrane depolarization during cardiac muscle cell action potential",11,21,0.005956633513875
"540","GO:BP","GO:0042407","cristae formation",10,18,0.00600215483821113
"541","GO:BP","GO:0099111","microtubule-based transport",58,213,0.00627724062059754
"542","GO:BP","GO:1901976","regulation of cell cycle checkpoint",18,45,0.00663878684873523
"543","GO:BP","GO:1901292","nucleoside phosphate catabolic process",51,182,0.00666849923489433
"544","GO:BP","GO:0031122","cytoplasmic microtubule organization",22,60,0.00670397086530997
"545","GO:BP","GO:0065009","regulation of molecular function",336,1611,0.00677800077313585
"546","GO:BP","GO:0035567","non-canonical Wnt signaling pathway",24,68,0.00713252494912341
"547","GO:BP","GO:1901838","positive regulation of transcription of nucleolar large rRNA by RNA polymerase I",7,10,0.00717816026228932
"548","GO:BP","GO:0001570","vasculogenesis",28,84,0.00721490282902714
"549","GO:BP","GO:0009206","purine ribonucleoside triphosphate biosynthetic process",35,113,0.00723776382460518
"550","GO:BP","GO:0000045","autophagosome assembly",35,113,0.00723776382460518
"551","GO:BP","GO:0042073","intraciliary transport",19,49,0.00723776382460518
"552","GO:BP","GO:0001701","in utero embryonic development",100,412,0.00744868256575705
"553","GO:BP","GO:0043087","regulation of GTPase activity",57,210,0.00748869517793676
"554","GO:BP","GO:0009790","embryo development",243,1130,0.00748869517793676
"555","GO:BP","GO:0006413","translational initiation",38,126,0.00750782779231903
"556","GO:BP","GO:0110020","regulation of actomyosin structure organization",32,101,0.00800003048609028
"557","GO:BP","GO:0048583","regulation of response to stimulus",773,3958,0.00804064512358802
"558","GO:BP","GO:0006301","postreplication repair",15,35,0.00823115733344923
"559","GO:BP","GO:0009145","purine nucleoside triphosphate biosynthetic process",35,114,0.00856330400123941
"560","GO:BP","GO:0010508","positive regulation of autophagy",44,153,0.00868764038132079
"561","GO:BP","GO:0051653","spindle localization",23,65,0.00873019882609825
"562","GO:BP","GO:0006984","ER-nucleus signaling pathway",18,46,0.00879500790557436
"563","GO:BP","GO:1904375","regulation of protein localization to cell periphery",41,140,0.00881216201897502
"564","GO:BP","GO:0043954","cellular component maintenance",25,73,0.00885212958626965
"565","GO:BP","GO:0061512","protein localization to cilium",25,73,0.00885212958626965
"566","GO:BP","GO:0009247","glycolipid biosynthetic process",26,77,0.00885212958626965
"567","GO:BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle",46,162,0.00885212958626965
"568","GO:BP","GO:0009895","negative regulation of catabolic process",87,352,0.00904853282683012
"569","GO:BP","GO:0071214","cellular response to abiotic stimulus",83,333,0.00906812933078202
"570","GO:BP","GO:0104004","cellular response to environmental stimulus",83,333,0.00906812933078202
"571","GO:BP","GO:0045333","cellular respiration",64,244,0.00921283356389414
"572","GO:BP","GO:0051988","regulation of attachment of spindle microtubules to kinetochore",11,22,0.00942065696737872
"573","GO:BP","GO:0034472","snRNA 3'-end processing",11,22,0.00942065696737872
"574","GO:BP","GO:0043001","Golgi to plasma membrane protein transport",16,39,0.00942621037134043
"575","GO:BP","GO:0036258","multivesicular body assembly",14,32,0.00955160309312787
"576","GO:BP","GO:0007018","microtubule-based movement",103,430,0.00970004131134837
"577","GO:BP","GO:0016074","sno(s)RNA metabolic process",9,16,0.00997858551053612
"578","GO:BP","GO:0043328","protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",9,16,0.00997858551053612
"579","GO:BP","GO:1904505","regulation of telomere maintenance in response to DNA damage",10,19,0.00997858551053612
"580","GO:BP","GO:0110156","mRNA methylguanosine-cap decapping",9,16,0.00997858551053612
"581","GO:BP","GO:0032471","negative regulation of endoplasmic reticulum calcium ion concentration",6,8,0.0105913676624456
"582","GO:BP","GO:0034475","U4 snRNA 3'-end processing",6,8,0.0105913676624456
"583","GO:BP","GO:1904354","negative regulation of telomere capping",6,8,0.0105913676624456
"584","GO:BP","GO:0042273","ribosomal large subunit biogenesis",23,66,0.0106880605421197
"585","GO:BP","GO:0071806","protein transmembrane transport",23,66,0.0106880605421197
"586","GO:BP","GO:0090257","regulation of muscle system process",60,227,0.0106880605421197
"587","GO:BP","GO:0032502","developmental process",1229,6478,0.0106880605421197
"588","GO:BP","GO:0042594","response to starvation",58,218,0.01089084937054
"589","GO:BP","GO:0061640","cytoskeleton-dependent cytokinesis",36,120,0.0110275031157123
"590","GO:BP","GO:1905168","positive regulation of double-strand break repair via homologous recombination",15,36,0.0111800404604531
"591","GO:BP","GO:0044093","positive regulation of molecular function",208,959,0.0113449608947141
"592","GO:BP","GO:0072331","signal transduction by p53 class mediator",50,182,0.0113897543318786
"593","GO:BP","GO:0017148","negative regulation of translation",38,129,0.011641399923826
"594","GO:BP","GO:0006520","amino acid metabolic process",76,303,0.0120223634663406
"595","GO:BP","GO:0086009","membrane repolarization",19,51,0.0120376241742201
"596","GO:BP","GO:0003205","cardiac chamber development",47,169,0.0120892035624264
"597","GO:BP","GO:0051258","protein polymerization",73,289,0.0121921378619379
"598","GO:BP","GO:0006997","nucleus organization",42,147,0.0124678625925851
"599","GO:BP","GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",20,55,0.0125393686968946
"600","GO:BP","GO:0033617","mitochondrial cytochrome c oxidase assembly",12,26,0.0125498066109699
"601","GO:BP","GO:0002026","regulation of the force of heart contraction",12,26,0.0125498066109699
"602","GO:BP","GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling",12,26,0.0125498066109699
"603","GO:BP","GO:0031167","rRNA methylation",12,26,0.0125498066109699
"604","GO:BP","GO:0086091","regulation of heart rate by cardiac conduction",16,40,0.0125498066109699
"605","GO:BP","GO:0031145","anaphase-promoting complex-dependent catabolic process",12,26,0.0125498066109699
"606","GO:BP","GO:0003300","cardiac muscle hypertrophy",27,83,0.012620481490227
"607","GO:BP","GO:0016358","dendrite development",62,238,0.0126667837255901
"608","GO:BP","GO:0016239","positive regulation of macroautophagy",26,79,0.0128078800900738
"609","GO:BP","GO:0032508","DNA duplex unwinding",26,79,0.0128078800900738
"610","GO:BP","GO:0036257","multivesicular body organization",14,33,0.0131117981230676
"611","GO:BP","GO:1902806","regulation of cell cycle G1/S phase transition",51,188,0.0134208705215262
"612","GO:BP","GO:0032506","cytokinetic process",17,44,0.0136279241600932
"613","GO:BP","GO:0048731","system development",774,3985,0.0136631668329988
"614","GO:BP","GO:0015980","energy derivation by oxidation of organic compounds",83,338,0.0136631668329988
"615","GO:BP","GO:0006936","muscle contraction",84,343,0.0138835958327741
"616","GO:BP","GO:0006164","purine nucleotide biosynthetic process",54,202,0.0138835958327741
"617","GO:BP","GO:0015919","peroxisomal membrane transport",11,23,0.0140329146863596
"618","GO:BP","GO:0043574","peroxisomal transport",11,23,0.0140329146863596
"619","GO:BP","GO:0048025","negative regulation of mRNA splicing, via spliceosome",11,23,0.0140329146863596
"620","GO:BP","GO:0006091","generation of precursor metabolites and energy",118,509,0.0140329146863596
"621","GO:BP","GO:0034620","cellular response to unfolded protein",29,92,0.0142131720150542
"622","GO:BP","GO:1990116","ribosome-associated ubiquitin-dependent protein catabolic process",5,6,0.0142273024880306
"623","GO:BP","GO:0051661","maintenance of centrosome location",5,6,0.0142273024880306
"624","GO:BP","GO:0098534","centriole assembly",18,48,0.0143684460570478
"625","GO:BP","GO:0030953","astral microtubule organization",7,11,0.014607267737656
"626","GO:BP","GO:0060623","regulation of chromosome condensation",7,11,0.014607267737656
"627","GO:BP","GO:0050808","synapse organization",113,485,0.0146146004152071
"628","GO:BP","GO:1904357","negative regulation of telomere maintenance via telomere lengthening",13,30,0.0153333194765201
"629","GO:BP","GO:0070085","glycosylation",62,240,0.0153449743896469
"630","GO:BP","GO:0035879","plasma membrane lactate transport",4,4,0.0154874695073365
"631","GO:BP","GO:0060928","atrioventricular node cell development",4,4,0.0154874695073365
"632","GO:BP","GO:1904506","negative regulation of telomere maintenance in response to DNA damage",4,4,0.0154874695073365
"633","GO:BP","GO:0098910","regulation of atrial cardiac muscle cell action potential",4,4,0.0154874695073365
"634","GO:BP","GO:0006414","translational elongation",25,76,0.0155136610721755
"635","GO:BP","GO:0051293","establishment of spindle localization",21,60,0.0156963139001879
"636","GO:BP","GO:0043487","regulation of RNA stability",50,185,0.0157548421637365
"637","GO:BP","GO:0032509","endosome transport via multivesicular body sorting pathway",16,41,0.01618205991855
"638","GO:BP","GO:0043144","sno(s)RNA processing",8,14,0.01618205991855
"639","GO:BP","GO:0006241","CTP biosynthetic process",8,14,0.01618205991855
"640","GO:BP","GO:0085020","protein K6-linked ubiquitination",8,14,0.01618205991855
"641","GO:BP","GO:1904355","positive regulation of telomere capping",9,17,0.01618205991855
"642","GO:BP","GO:0061013","regulation of mRNA catabolic process",51,190,0.0165133556824121
"643","GO:BP","GO:0071103","DNA conformation change",29,93,0.0166062529493992
"644","GO:BP","GO:0030518","nuclear receptor-mediated steroid hormone signaling pathway",36,123,0.0166062529493992
"645","GO:BP","GO:0060071","Wnt signaling pathway, planar cell polarity pathway",17,45,0.0173944213369169
"646","GO:BP","GO:0060914","heart formation",14,34,0.0176524060149326
"647","GO:BP","GO:0032392","DNA geometric change",27,85,0.0177245635178741
"648","GO:BP","GO:0032511","late endosome to vacuole transport via multivesicular body sorting pathway",12,27,0.0177245635178741
"649","GO:BP","GO:0099003","vesicle-mediated transport in synapse",58,223,0.0178712015260551
"650","GO:BP","GO:0061014","positive regulation of mRNA catabolic process",31,102,0.0181093824623381
"651","GO:BP","GO:0006275","regulation of DNA replication",37,128,0.0181497761078471
"652","GO:BP","GO:0009628","response to abiotic stimulus",239,1130,0.018330901988783
