"","source","term_id","term_name","intersection_size","term_size","p_value"
"328","GO:BP","GO:0050866","negative regulation of cell activation",68,207,0.00490693860850002
"329","GO:BP","GO:0030431","sleep",13,22,0.00495549580401825
"330","GO:BP","GO:0019369","arachidonate metabolic process",25,57,0.00498887565346126
"331","GO:BP","GO:0032651","regulation of interleukin-1 beta production",36,93,0.0049916386036622
"332","GO:BP","GO:0032611","interleukin-1 beta production",36,93,0.0049916386036622
"333","GO:BP","GO:0042573","retinoic acid metabolic process",17,33,0.00505713379168715
"334","GO:BP","GO:0010669","epithelial structure maintenance",17,33,0.00505713379168715
"335","GO:BP","GO:0006775","fat-soluble vitamin metabolic process",22,48,0.00548052848410124
"336","GO:BP","GO:0007267","cell-cell signaling",341,1316,0.00561424057464245
"337","GO:BP","GO:0044706","multi-multicellular organism process",69,212,0.00584760104831218
"338","GO:BP","GO:0002820","negative regulation of adaptive immune response",26,61,0.00639942966426827
"339","GO:BP","GO:0002710","negative regulation of T cell mediated immunity",15,28,0.00682653954489307
"340","GO:BP","GO:0032732","positive regulation of interleukin-1 production",29,71,0.00693864615748339
"341","GO:BP","GO:0006968","cellular defense response",23,52,0.00745905223461831
"342","GO:BP","GO:0022407","regulation of cell-cell adhesion",137,478,0.00748259356625292
"343","GO:BP","GO:0002690","positive regulation of leukocyte chemotaxis",36,95,0.00789808641354749
"344","GO:BP","GO:0044703","multi-organism reproductive process",66,203,0.00802979776924115
"345","GO:BP","GO:0032760","positive regulation of tumor necrosis factor production",38,102,0.00808239350884754
"346","GO:BP","GO:0030183","B cell differentiation",54,159,0.00827244246371637
"347","GO:BP","GO:0032655","regulation of interleukin-12 production",26,62,0.00849410574635949
"348","GO:BP","GO:0032615","interleukin-12 production",26,62,0.00849410574635949
"349","GO:BP","GO:0098664","G protein-coupled serotonin receptor signaling pathway",13,23,0.00859265723019171
"350","GO:BP","GO:0019233","sensory perception of pain",32,82,0.00893134216718417
"351","GO:BP","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production",39,106,0.00895802590072008
"352","GO:BP","GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",24,56,0.00957302385859672
"353","GO:BP","GO:0098581","detection of external biotic stimulus",14,26,0.00985337077151915
"354","GO:BP","GO:0019373","epoxygenase P450 pathway",11,18,0.00989889848208366
"355","GO:BP","GO:0001912","positive regulation of leukocyte mediated cytotoxicity",27,66,0.0104043814907162
"356","GO:BP","GO:0032729","positive regulation of type II interferon production",30,76,0.0105719853032306
"357","GO:BP","GO:0034097","response to cytokine",248,937,0.010578800493753
"358","GO:BP","GO:0015721","bile acid and bile salt transport",15,29,0.0106595855769482
"359","GO:BP","GO:0006910","phagocytosis, recognition",15,29,0.0106595855769482
"360","GO:BP","GO:0002275","myeloid cell activation involved in immune response",37,100,0.0107973899798658
"361","GO:BP","GO:0042267","natural killer cell mediated cytotoxicity",29,73,0.011412899873133
"362","GO:BP","GO:0009072","aromatic amino acid metabolic process",19,41,0.0114952784142856
"363","GO:BP","GO:0042755","eating behavior",18,38,0.0115773247752191
"364","GO:BP","GO:0070944","neutrophil-mediated killing of bacterium",8,11,0.0118573247437536
"365","GO:BP","GO:0048523","negative regulation of cellular process",1325,5646,0.0123853108291409
"366","GO:BP","GO:0052696","flavonoid glucuronidation",5,5,0.0129953505212174
"367","GO:BP","GO:0002803","positive regulation of antibacterial peptide production",5,5,0.0129953505212174
"368","GO:BP","GO:0015671","oxygen transport",10,16,0.0138531560827173
"369","GO:BP","GO:1901652","response to peptide",250,950,0.0139293400040595
"370","GO:BP","GO:0051607","defense response to virus",93,311,0.0142416640845809
"371","GO:BP","GO:1903028","positive regulation of opsonization",7,9,0.0144946412950979
"372","GO:BP","GO:0030098","lymphocyte differentiation",125,438,0.014910311853762
"373","GO:BP","GO:0043032","positive regulation of macrophage activation",14,27,0.0154800940423652
"374","GO:BP","GO:0007198","adenylate cyclase-inhibiting serotonin receptor signaling pathway",6,7,0.015867714893089
"375","GO:BP","GO:0046006","regulation of activated T cell proliferation",19,42,0.0161361591681946
"376","GO:BP","GO:0001562","response to protozoan",15,30,0.0162553554299425
"377","GO:BP","GO:0002719","negative regulation of cytokine production involved in immune response",16,33,0.016477299651305
"378","GO:BP","GO:0034368","protein-lipid complex remodeling",16,33,0.016477299651305
"379","GO:BP","GO:0044058","regulation of digestive system process",18,39,0.016477299651305
"380","GO:BP","GO:0034369","plasma lipoprotein particle remodeling",16,33,0.016477299651305
"381","GO:BP","GO:0050891","multicellular organismal-level water homeostasis",16,33,0.016477299651305
"382","GO:BP","GO:0002440","production of molecular mediator of immune response",69,220,0.0166853610331426
"383","GO:BP","GO:0019370","leukotriene biosynthetic process",11,19,0.0172536740989027
"384","GO:BP","GO:0071347","cellular response to interleukin-1",38,106,0.0172536740989027
"385","GO:BP","GO:0035743","CD4-positive, alpha-beta T cell cytokine production",11,19,0.0172536740989027
"386","GO:BP","GO:0002827","positive regulation of T-helper 1 type immune response",11,19,0.0172536740989027
"387","GO:BP","GO:0098543","detection of other organism",11,19,0.0172536740989027
"388","GO:BP","GO:0061900","glial cell activation",23,55,0.0173987085503285
"389","GO:BP","GO:0010273","detoxification of copper ion",9,14,0.0187543877462663
"390","GO:BP","GO:1990169","stress response to copper ion",9,14,0.0187543877462663
"391","GO:BP","GO:1903039","positive regulation of leukocyte cell-cell adhesion",82,271,0.0187543877462663
"392","GO:BP","GO:0002430","complement receptor mediated signaling pathway",9,14,0.0187543877462663
"393","GO:BP","GO:0042130","negative regulation of T cell proliferation",28,72,0.0194840731851123
"394","GO:BP","GO:0002683","negative regulation of immune system process",140,502,0.0196410996856425
"395","GO:BP","GO:0070555","response to interleukin-1",45,132,0.0201358119009169
"396","GO:BP","GO:0042269","regulation of natural killer cell mediated cytotoxicity",20,46,0.020655973805022
"397","GO:BP","GO:0042116","macrophage activation",38,107,0.020655973805022
"398","GO:BP","GO:0003352","regulation of cilium movement",19,43,0.021697388933106
"399","GO:BP","GO:0048520","positive regulation of behavior",13,25,0.0218773022739868
"400","GO:BP","GO:0006869","lipid transport",122,431,0.0223659915635494
"401","GO:BP","GO:0008210","estrogen metabolic process",18,40,0.0224745257960284
"402","GO:BP","GO:0046631","alpha-beta T cell activation",58,181,0.0229130353595178
"403","GO:BP","GO:1902221","erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process",14,28,0.0229130353595178
"404","GO:BP","GO:0002446","neutrophil mediated immunity",17,37,0.0230225679821453
"405","GO:BP","GO:0046634","regulation of alpha-beta T cell activation",40,115,0.0239408097575568
"406","GO:BP","GO:0048663","neuron fate commitment",28,73,0.0242811704263851
"407","GO:BP","GO:0022408","negative regulation of cell-cell adhesion",60,189,0.024291913915776
"408","GO:BP","GO:0048469","cell maturation",65,208,0.0243481018650405
"409","GO:BP","GO:0032621","interleukin-18 production",8,12,0.0253756040096021
"410","GO:BP","GO:0032661","regulation of interleukin-18 production",8,12,0.0253756040096021
"411","GO:BP","GO:0016056","G protein-coupled opsin signaling pathway",8,12,0.0253756040096021
"412","GO:BP","GO:0009812","flavonoid metabolic process",8,12,0.0253756040096021
"413","GO:BP","GO:0032675","regulation of interleukin-6 production",50,152,0.0254800036582558
"414","GO:BP","GO:0032635","interleukin-6 production",50,152,0.0254800036582558
"415","GO:BP","GO:0002269","leukocyte activation involved in inflammatory response",21,50,0.0255572042944447
"416","GO:BP","GO:0032731","positive regulation of interleukin-1 beta production",24,60,0.0267234186682126
"417","GO:BP","GO:0055078","sodium ion homeostasis",20,47,0.0271277148918929
"418","GO:BP","GO:0150076","neuroinflammatory response",29,77,0.0271277148918929
"419","GO:BP","GO:0001774","microglial cell activation",20,47,0.0271277148918929
"420","GO:BP","GO:0043299","leukocyte degranulation",31,84,0.0275375482178748
"421","GO:BP","GO:0008202","steroid metabolic process",95,326,0.0276983993926081
"422","GO:BP","GO:0090026","positive regulation of monocyte chemotaxis",11,20,0.0281586125838741
"423","GO:BP","GO:0032098","regulation of appetite",11,20,0.0281586125838741
"424","GO:BP","GO:0050870","positive regulation of T cell activation",75,248,0.0286598083995646
"425","GO:BP","GO:0071677","positive regulation of mononuclear cell migration",34,95,0.030144219929375
"426","GO:BP","GO:0022409","positive regulation of cell-cell adhesion",93,319,0.030144219929375
"427","GO:BP","GO:0032753","positive regulation of interleukin-4 production",13,26,0.0327396893027991
"428","GO:BP","GO:0018149","peptide cross-linking",14,29,0.0333659761895549
"429","GO:BP","GO:0035747","natural killer cell chemotaxis",7,10,0.0334019040018735
"430","GO:BP","GO:0046942","carboxylic acid transport",99,344,0.0334019040018735
"431","GO:BP","GO:0002765","immune response-inhibiting signal transduction",7,10,0.0334019040018735
"432","GO:BP","GO:0002361","CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation",7,10,0.0334019040018735
"433","GO:BP","GO:0071947","protein deubiquitination involved in ubiquitin-dependent protein catabolic process",7,10,0.0334019040018735
"434","GO:BP","GO:0043330","response to exogenous dsRNA",21,51,0.0334019040018735
"435","GO:BP","GO:0002676","regulation of chronic inflammatory response",7,10,0.0334019040018735
"436","GO:BP","GO:0032720","negative regulation of tumor necrosis factor production",24,61,0.0334173600554101
"437","GO:BP","GO:0141005","transposable element silencing by heterochromatin formation",9,15,0.033890414836255
"438","GO:BP","GO:0015849","organic acid transport",99,345,0.0366732986703476
"439","GO:BP","GO:0002821","positive regulation of adaptive immune response",43,129,0.0385279208134288
"440","GO:BP","GO:0002429","immune response-activating cell surface receptor signaling pathway",89,306,0.0393646191110806
"441","GO:BP","GO:0009268","response to pH",18,42,0.0405373161978229
"442","GO:BP","GO:0007603","phototransduction, visible light",10,18,0.0406636911636897
"443","GO:BP","GO:0002923","regulation of humoral immune response mediated by circulating immunoglobulin",10,18,0.0406636911636897
"444","GO:BP","GO:0002764","immune response-regulating signaling pathway",138,504,0.0408846662538878
"445","GO:BP","GO:1903131","mononuclear cell differentiation",144,529,0.0422237002871563
"446","GO:BP","GO:0002534","cytokine production involved in inflammatory response",24,62,0.0422865121156018
"447","GO:BP","GO:1900015","regulation of cytokine production involved in inflammatory response",24,62,0.0422865121156018
"448","GO:BP","GO:0032814","regulation of natural killer cell activation",17,39,0.0423152927127617
"449","GO:BP","GO:0007340","acrosome reaction",17,39,0.0423152927127617
"450","GO:BP","GO:0032741","positive regulation of interleukin-18 production",6,8,0.0426237912583341
"451","GO:BP","GO:2000501","regulation of natural killer cell chemotaxis",6,8,0.0426237912583341
"452","GO:BP","GO:0032714","negative regulation of interleukin-5 production",6,8,0.0426237912583341
"453","GO:BP","GO:0070268","cornification",6,8,0.0426237912583341
"454","GO:BP","GO:0002833","positive regulation of response to biotic stimulus",107,379,0.0427345855318996
"455","GO:BP","GO:0050878","regulation of body fluid levels",105,371,0.0427959061963183
"456","GO:BP","GO:0002718","regulation of cytokine production involved in immune response",40,119,0.0435857794673071
"457","GO:BP","GO:0042745","circadian sleep/wake cycle",11,21,0.0435857794673071
"458","GO:BP","GO:0034367","protein-containing complex remodeling",16,36,0.0435857794673071
"459","GO:BP","GO:0002367","cytokine production involved in immune response",40,119,0.0435857794673071
"460","GO:BP","GO:0002523","leukocyte migration involved in inflammatory response",11,21,0.0435857794673071
"461","GO:BP","GO:0043950","positive regulation of cAMP-mediated signaling",11,21,0.0435857794673071
"462","GO:BP","GO:0002577","regulation of antigen processing and presentation",11,21,0.0435857794673071
"463","GO:BP","GO:2000851","positive regulation of glucocorticoid secretion",4,4,0.0446450622261263
"464","GO:BP","GO:0014061","regulation of norepinephrine secretion",8,13,0.0446450622261263
"465","GO:BP","GO:0002325","natural killer cell differentiation involved in immune response",4,4,0.0446450622261263
"466","GO:BP","GO:0042320","regulation of circadian sleep/wake cycle, REM sleep",4,4,0.0446450622261263
"467","GO:BP","GO:0003353","positive regulation of cilium movement",8,13,0.0446450622261263
"468","GO:BP","GO:0009074","aromatic amino acid family catabolic process",12,24,0.0446450622261263
"469","GO:BP","GO:0042369","vitamin D catabolic process",4,4,0.0446450622261263
"470","GO:BP","GO:0042374","phylloquinone metabolic process",4,4,0.0446450622261263
"471","GO:BP","GO:0002438","acute inflammatory response to antigenic stimulus",13,27,0.0446450622261263
"472","GO:BP","GO:0046541","saliva secretion",8,13,0.0446450622261263
"473","GO:BP","GO:0042376","phylloquinone catabolic process",4,4,0.0446450622261263
"474","GO:BP","GO:0010818","T cell chemotaxis",13,27,0.0446450622261263
"475","GO:BP","GO:0036101","leukotriene B4 catabolic process",4,4,0.0446450622261263
"476","GO:BP","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",41,123,0.0446450622261263
"477","GO:BP","GO:0042377","vitamin K catabolic process",4,4,0.0446450622261263
"478","GO:BP","GO:0042747","circadian sleep/wake cycle, REM sleep",4,4,0.0446450622261263
"479","GO:BP","GO:0032673","regulation of interleukin-4 production",15,33,0.0446450622261263
"480","GO:BP","GO:0032633","interleukin-4 production",15,33,0.0446450622261263
"481","GO:BP","GO:0051251","positive regulation of lymphocyte activation",93,324,0.0446450622261263
"482","GO:BP","GO:0002717","positive regulation of natural killer cell mediated immunity",15,33,0.0446450622261263
"483","GO:BP","GO:0051464","positive regulation of cortisol secretion",4,4,0.0446450622261263
"484","GO:BP","GO:0045938","positive regulation of circadian sleep/wake cycle, sleep",4,4,0.0446450622261263
"485","GO:BP","GO:0044278","disruption of cell wall in another organism",4,4,0.0446450622261263
"486","GO:BP","GO:0060456","positive regulation of digestive system process",8,13,0.0446450622261263
"487","GO:BP","GO:0032826","regulation of natural killer cell differentiation involved in immune response",4,4,0.0446450622261263
"488","GO:BP","GO:0034308","primary alcohol metabolic process",35,101,0.0446450622261263
"489","GO:BP","GO:0060480","lung goblet cell differentiation",4,4,0.0446450622261263
"490","GO:BP","GO:0035745","T-helper 2 cell cytokine production",8,13,0.0446450622261263
"491","GO:BP","GO:0030888","regulation of B cell proliferation",25,66,0.0446450622261263
"492","GO:BP","GO:2000551","regulation of T-helper 2 cell cytokine production",8,13,0.0446450622261263
"493","GO:BP","GO:0050798","activated T cell proliferation",19,46,0.046020072097997
"494","GO:BP","GO:0097272","ammonium homeostasis",5,6,0.0467038674981399
"495","GO:BP","GO:0038170","somatostatin signaling pathway",5,6,0.0467038674981399
"496","GO:BP","GO:0038169","somatostatin receptor signaling pathway",5,6,0.0467038674981399
"497","GO:BP","GO:0036100","leukotriene catabolic process",5,6,0.0467038674981399
"498","GO:BP","GO:0034382","chylomicron remnant clearance",5,6,0.0467038674981399
"499","GO:BP","GO:2000503","positive regulation of natural killer cell chemotaxis",5,6,0.0467038674981399
"500","GO:BP","GO:0010901","regulation of very-low-density lipoprotein particle remodeling",5,6,0.0467038674981399
"501","GO:BP","GO:0032755","positive regulation of interleukin-6 production",34,98,0.0467038674981399
"502","GO:BP","GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production",24,63,0.0483753527565498
"503","GO:BP","GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT",18,43,0.0487689091644172
"504","GO:BP","GO:0002437","inflammatory response to antigenic stimulus",28,77,0.0496504483256705
"505","KEGG","KEGG:04740","Olfactory transduction",372,428,1.1005255368149e-174
"506","KEGG","KEGG:04080","Neuroactive ligand-receptor interaction",192,365,5.80050919562536e-31
"507","KEGG","KEGG:04060","Cytokine-cytokine receptor interaction",158,291,2.28422403768945e-27
"508","KEGG","KEGG:05206","MicroRNAs in cancer",153,310,7.38649429774918e-21
"509","KEGG","KEGG:05150","Staphylococcus aureus infection",60,86,2.35365808805832e-17
"510","KEGG","KEGG:04061","Viral protein interaction with cytokine and cytokine receptor",64,98,2.55965746987802e-16
"511","KEGG","KEGG:04742","Taste transduction",53,85,2.90796291166533e-12
"512","KEGG","KEGG:00830","Retinol metabolism",44,68,5.40118587473369e-11
"513","KEGG","KEGG:05320","Autoimmune thyroid disease",32,49,4.09878498814029e-08
"514","KEGG","KEGG:04672","Intestinal immune network for IgA production",29,44,1.64053384920606e-07
"515","KEGG","KEGG:05310","Asthma",21,27,1.92879198566727e-07
"516","KEGG","KEGG:05204","Chemical carcinogenesis - DNA adducts",38,67,2.85913598276782e-07
"517","KEGG","KEGG:04640","Hematopoietic cell lineage",47,92,4.66248713823365e-07
"518","KEGG","KEGG:00980","Metabolism of xenobiotics by cytochrome P450",40,74,6.43901017103482e-07
"519","KEGG","KEGG:00140","Steroid hormone biosynthesis",35,62,1.03008113536448e-06
"520","KEGG","KEGG:05322","Systemic lupus erythematosus",59,132,3.17337286567488e-06
"521","KEGG","KEGG:00982","Drug metabolism - cytochrome P450",36,68,5.26464584500289e-06
"522","KEGG","KEGG:00590","Arachidonic acid metabolism",32,61,2.98802084855903e-05
"523","KEGG","KEGG:04630","JAK-STAT signaling pathway",65,162,6.99267176833863e-05
"524","KEGG","KEGG:00053","Ascorbate and aldarate metabolism",19,30,9.07818280532672e-05
"525","KEGG","KEGG:00591","Linoleic acid metabolism",19,30,9.07818280532672e-05
"526","KEGG","KEGG:05321","Inflammatory bowel disease",31,62,0.000130967152082421
"527","KEGG","KEGG:05323","Rheumatoid arthritis",40,88,0.000133072374615353
"528","KEGG","KEGG:04976","Bile secretion",40,89,0.000178306708757342
"529","KEGG","KEGG:05332","Graft-versus-host disease",21,37,0.000280796900224421
"530","KEGG","KEGG:05144","Malaria",24,49,0.00173495663486967
"531","KEGG","KEGG:00040","Pentose and glucuronate interconversions",19,36,0.00240332046256745
"532","KEGG","KEGG:04610","Complement and coagulation cascades",36,86,0.00246182081087501
"533","KEGG","KEGG:00592","alpha-Linolenic acid metabolism",15,26,0.00286272272167092
"534","KEGG","KEGG:05152","Tuberculosis",63,175,0.00286272272167092
"535","KEGG","KEGG:05330","Allograft rejection",18,34,0.00292995578453211
"536","KEGG","KEGG:05340","Primary immunodeficiency",19,37,0.00323261504041963
"537","KEGG","KEGG:04514","Cell adhesion molecules",55,153,0.0065130030366895
"538","KEGG","KEGG:04650","Natural killer cell mediated cytotoxicity",46,124,0.00792621839901937
"539","KEGG","KEGG:04950","Maturity onset diabetes of the young",14,26,0.00978700790016392
"540","KEGG","KEGG:04940","Type I diabetes mellitus",19,40,0.00978700790016392
"541","KEGG","KEGG:04975","Fat digestion and absorption",20,43,0.00978700790016392
"542","KEGG","KEGG:00860","Porphyrin metabolism",20,43,0.00978700790016392
"543","KEGG","KEGG:05164","Influenza A",58,167,0.0105191612197729
"544","KEGG","KEGG:04613","Neutrophil extracellular trap formation",64,188,0.0105848875819306
"545","KEGG","KEGG:00983","Drug metabolism - other enzymes",31,79,0.0160520203631753
"546","KEGG","KEGG:05143","African trypanosomiasis",17,36,0.0160520203631753
"547","KEGG","KEGG:05133","Pertussis",30,76,0.0160520203631753
"548","KEGG","KEGG:00350","Tyrosine metabolism",17,36,0.0160520203631753
"549","KEGG","KEGG:04620","Toll-like receptor signaling pathway",39,106,0.0172335339334975
"550","KEGG","KEGG:04744","Phototransduction",14,29,0.0285376585178901
"551","KEGG","KEGG:00232","Caffeine metabolism",5,6,0.0285376585178901
"552","KEGG","KEGG:04913","Ovarian steroidogenesis",21,51,0.0367505953707193
"553","KEGG","KEGG:04972","Pancreatic secretion",36,102,0.049555923307363
