"","source","term_id","term_name","intersection_size","term_size","p_value"
"328","GO:BP","GO:0001932","regulation of protein phosphorylation",327,901,9.49504823978656e-08
"329","GO:BP","GO:0044774","mitotic DNA integrity checkpoint signaling",52,91,9.67290416121808e-08
"330","GO:BP","GO:0010647","positive regulation of cell communication",598,1783,1.0369816427409e-07
"331","GO:BP","GO:0034502","protein localization to chromosome",66,126,1.0716940633869e-07
"332","GO:BP","GO:0032784","regulation of DNA-templated transcription elongation",56,101,1.09580708831119e-07
"333","GO:BP","GO:0045732","positive regulation of protein catabolic process",99,214,1.14522804584358e-07
"334","GO:BP","GO:0032259","methylation",106,234,1.36989475643771e-07
"335","GO:BP","GO:0016049","cell growth",197,500,1.38909788641213e-07
"336","GO:BP","GO:0044089","positive regulation of cellular component biogenesis",196,497,1.39068925210606e-07
"337","GO:BP","GO:0006310","DNA recombination",141,334,1.4509072953888e-07
"338","GO:BP","GO:0044773","mitotic DNA damage checkpoint signaling",50,87,1.45094461221011e-07
"339","GO:BP","GO:0062197","cellular response to chemical stress",134,314,1.53814036332926e-07
"340","GO:BP","GO:1901873","regulation of post-translational protein modification",110,246,1.69274757838031e-07
"341","GO:BP","GO:0006906","vesicle fusion",62,117,1.7186562242345e-07
"342","GO:BP","GO:0000122","negative regulation of transcription by RNA polymerase II",354,992,1.77911520039818e-07
"343","GO:BP","GO:0003013","circulatory system process",227,593,1.78200947505184e-07
"344","GO:BP","GO:0043065","positive regulation of apoptotic process",202,517,1.90150655207964e-07
"345","GO:BP","GO:0030071","regulation of mitotic metaphase/anaphase transition",51,90,1.93847712157166e-07
"346","GO:BP","GO:1903829","positive regulation of protein localization",194,493,1.97870463515672e-07
"347","GO:BP","GO:0009792","embryo development ending in birth or egg hatching",258,690,2.09725673170283e-07
"348","GO:BP","GO:0060261","positive regulation of transcription initiation by RNA polymerase II",39,62,2.10086174663116e-07
"349","GO:BP","GO:0043068","positive regulation of programmed cell death",207,533,2.15905858156346e-07
"350","GO:BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle",52,93,2.55004687256606e-07
"351","GO:BP","GO:0016311","dephosphorylation",103,228,2.57513215569587e-07
"352","GO:BP","GO:0051783","regulation of nuclear division",73,147,3.11925156625924e-07
"353","GO:BP","GO:0031023","microtubule organizing center organization",76,155,3.17999218140573e-07
"354","GO:BP","GO:1901800","positive regulation of proteasomal protein catabolic process",61,116,3.22957742529074e-07
"355","GO:BP","GO:0043414","macromolecule methylation",66,129,3.45554482478182e-07
"356","GO:BP","GO:0031669","cellular response to nutrient levels",109,246,3.50247099785588e-07
"357","GO:BP","GO:0090174","organelle membrane fusion",62,119,3.86557537132386e-07
"358","GO:BP","GO:0045931","positive regulation of mitotic cell cycle",62,119,3.86557537132386e-07
"359","GO:BP","GO:0033047","regulation of mitotic sister chromatid segregation",35,54,3.90977030704324e-07
"360","GO:BP","GO:0006937","regulation of muscle contraction",78,161,3.9364186328892e-07
"361","GO:BP","GO:0033157","regulation of intracellular protein transport",75,153,3.9364186328892e-07
"362","GO:BP","GO:0010389","regulation of G2/M transition of mitotic cell cycle",56,104,4.16657458056163e-07
"363","GO:BP","GO:1902749","regulation of cell cycle G2/M phase transition",61,117,4.82156974027893e-07
"364","GO:BP","GO:0070887","cellular response to chemical stimulus",713,2186,5.03016590334143e-07
"365","GO:BP","GO:0032465","regulation of cytokinesis",51,92,5.03016590334143e-07
"366","GO:BP","GO:0010965","regulation of mitotic sister chromatid separation",37,59,5.51057245121084e-07
"367","GO:BP","GO:0006941","striated muscle contraction",85,181,5.55457192990012e-07
"368","GO:BP","GO:0007517","muscle organ development",147,358,5.61311784583922e-07
"369","GO:BP","GO:0051146","striated muscle cell differentiation",125,294,5.99788379179432e-07
"370","GO:BP","GO:0016032","viral process",170,427,6.17221454148398e-07
"371","GO:BP","GO:0022406","membrane docking",50,90,6.18382922874732e-07
"372","GO:BP","GO:1901796","regulation of signal transduction by p53 class mediator",58,110,6.18382922874732e-07
"373","GO:BP","GO:0051315","attachment of mitotic spindle microtubules to kinetochore",20,24,6.18382922874732e-07
"374","GO:BP","GO:2000026","regulation of multicellular organismal development",480,1413,6.4027768820457e-07
"375","GO:BP","GO:0051056","regulation of small GTPase mediated signal transduction",129,306,6.48967772428784e-07
"376","GO:BP","GO:0042592","homeostatic process",570,1711,6.63304308099918e-07
"377","GO:BP","GO:0043069","negative regulation of programmed cell death",321,898,7.02866894702197e-07
"378","GO:BP","GO:0000045","autophagosome assembly",59,113,7.40636730370968e-07
"379","GO:BP","GO:0006887","exocytosis",143,348,8.02594310896753e-07
"380","GO:BP","GO:0007041","lysosomal transport",67,134,8.20156014969332e-07
"381","GO:BP","GO:0030031","cell projection assembly",227,603,8.22621234093914e-07
"382","GO:BP","GO:1903320","regulation of protein modification by small protein conjugation or removal",106,241,8.3160585243749e-07
"383","GO:BP","GO:0051306","mitotic sister chromatid separation",38,62,8.37196056595683e-07
"384","GO:BP","GO:2000058","regulation of ubiquitin-dependent protein catabolic process",83,177,8.44947215072822e-07
"385","GO:BP","GO:1902806","regulation of cell cycle G1/S phase transition",87,188,8.52554553140306e-07
"386","GO:BP","GO:0006661","phosphatidylinositol biosynthetic process",65,129,8.84320214577634e-07
"387","GO:BP","GO:0048729","tissue morphogenesis",230,613,9.02546149067412e-07
"388","GO:BP","GO:0032456","endocytic recycling",48,86,9.29627608200264e-07
"389","GO:BP","GO:0055013","cardiac muscle cell development",45,79,1.08089786313654e-06
"390","GO:BP","GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process",67,135,1.16218130225252e-06
"391","GO:BP","GO:0007417","central nervous system development",363,1038,1.25699378906177e-06
"392","GO:BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle",77,162,1.26726866558235e-06
"393","GO:BP","GO:0071900","regulation of protein serine/threonine kinase activity",112,260,1.31103949344864e-06
"394","GO:BP","GO:0031577","spindle checkpoint signaling",31,47,1.33142383190162e-06
"395","GO:BP","GO:0043009","chordate embryonic development",247,669,1.38128444290321e-06
"396","GO:BP","GO:0045839","negative regulation of mitotic nuclear division",35,56,1.40502962250373e-06
"397","GO:BP","GO:0006897","endocytosis",258,704,1.4657311008317e-06
"398","GO:BP","GO:1905037","autophagosome organization",61,120,1.49505797360148e-06
"399","GO:BP","GO:0044786","cell cycle DNA replication",30,45,1.50419990140282e-06
"400","GO:BP","GO:0006412","translation",263,721,1.73335284521288e-06
"401","GO:BP","GO:0140056","organelle localization by membrane tethering",45,80,1.75927568817814e-06
"402","GO:BP","GO:0051604","protein maturation",215,571,1.77864093921497e-06
"403","GO:BP","GO:0006352","DNA-templated transcription initiation",90,199,1.81035776130511e-06
"404","GO:BP","GO:0120031","plasma membrane bounded cell projection assembly",221,590,1.87644497611494e-06
"405","GO:BP","GO:0007015","actin filament organization",180,464,1.96096764716916e-06
"406","GO:BP","GO:0001558","regulation of cell growth",167,425,2.1346008682083e-06
"407","GO:BP","GO:0032786","positive regulation of DNA-templated transcription, elongation",36,59,2.15327340774771e-06
"408","GO:BP","GO:0006979","response to oxidative stress",158,398,2.18686994984504e-06
"409","GO:BP","GO:1905819","negative regulation of chromosome separation",32,50,2.26088581905618e-06
"410","GO:BP","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle",32,50,2.26088581905618e-06
"411","GO:BP","GO:0051985","negative regulation of chromosome segregation",32,50,2.26088581905618e-06
"412","GO:BP","GO:1901992","positive regulation of mitotic cell cycle phase transition",48,88,2.30777737805119e-06
"413","GO:BP","GO:0055002","striated muscle cell development",77,164,2.30777737805119e-06
"414","GO:BP","GO:0000902","cell morphogenesis",345,986,2.4427616610868e-06
"415","GO:BP","GO:2000816","negative regulation of mitotic sister chromatid separation",31,48,2.6028254450695e-06
"416","GO:BP","GO:0033046","negative regulation of sister chromatid segregation",31,48,2.6028254450695e-06
"417","GO:BP","GO:0033048","negative regulation of mitotic sister chromatid segregation",31,48,2.6028254450695e-06
"418","GO:BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition",31,48,2.6028254450695e-06
"419","GO:BP","GO:0008283","cell population proliferation",654,2009,2.6028254450695e-06
"420","GO:BP","GO:0000209","protein polyubiquitination",113,266,2.62597844966684e-06
"421","GO:BP","GO:0045017","glycerolipid biosynthetic process",107,249,2.82058992151195e-06
"422","GO:BP","GO:1902533","positive regulation of intracellular signal transduction",382,1108,2.98952636626647e-06
"423","GO:BP","GO:0071174","mitotic spindle checkpoint signaling",30,46,2.98952636626647e-06
"424","GO:BP","GO:0071173","spindle assembly checkpoint signaling",30,46,2.98952636626647e-06
"425","GO:BP","GO:0007094","mitotic spindle assembly checkpoint signaling",30,46,2.98952636626647e-06
"426","GO:BP","GO:1990778","protein localization to cell periphery",145,361,3.08405323373547e-06
"427","GO:BP","GO:0006644","phospholipid metabolic process",152,382,3.09298994455213e-06
"428","GO:BP","GO:1903052","positive regulation of proteolysis involved in protein catabolic process",67,138,3.11491564026123e-06
"429","GO:BP","GO:0016482","cytosolic transport",67,138,3.11491564026123e-06
"430","GO:BP","GO:0090257","regulation of muscle system process",99,227,3.46524388896168e-06
"431","GO:BP","GO:2001251","negative regulation of chromosome organization",50,94,3.47288084259118e-06
"432","GO:BP","GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator",46,84,3.49067435837805e-06
"433","GO:BP","GO:0045936","negative regulation of phosphate metabolic process",134,329,3.52150404027669e-06
"434","GO:BP","GO:0010563","negative regulation of phosphorus metabolic process",134,329,3.52150404027669e-06
"435","GO:BP","GO:0044818","mitotic G2/M transition checkpoint",33,53,3.52850429170916e-06
"436","GO:BP","GO:1902903","regulation of supramolecular fiber organization",153,386,3.66521951217697e-06
"437","GO:BP","GO:0042326","negative regulation of phosphorylation",120,288,3.68314288649994e-06
"438","GO:BP","GO:0044092","negative regulation of molecular function",220,592,3.7861507655419e-06
"439","GO:BP","GO:0009267","cellular response to starvation",81,177,4.02024267122754e-06
"440","GO:BP","GO:0055001","muscle cell development",86,191,4.10786408749574e-06
"441","GO:BP","GO:0043066","negative regulation of apoptotic process",308,872,4.27154577918006e-06
"442","GO:BP","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process",56,110,4.39556290448724e-06
"443","GO:BP","GO:0032970","regulation of actin filament-based process",149,375,4.39762883842604e-06
"444","GO:BP","GO:0051123","RNA polymerase II preinitiation complex assembly",40,70,4.79679804417439e-06
"445","GO:BP","GO:2001252","positive regulation of chromosome organization",52,100,4.97781673344325e-06
"446","GO:BP","GO:0034504","protein localization to nucleus",129,316,5.01172992641476e-06
"447","GO:BP","GO:0016477","cell migration",499,1499,5.09302939713003e-06
"448","GO:BP","GO:0034644","cellular response to UV",48,90,5.3301735199851e-06
"449","GO:BP","GO:0055006","cardiac cell development",46,85,5.36169982750757e-06
"450","GO:BP","GO:0030010","establishment of cell polarity",73,156,5.36169982750757e-06
"451","GO:BP","GO:1901989","positive regulation of cell cycle phase transition",55,108,5.45930139222959e-06
"452","GO:BP","GO:1901698","response to nitrogen compound",350,1010,5.46941467500211e-06
"453","GO:BP","GO:0044090","positive regulation of vacuole organization",19,24,5.49322505130328e-06
"454","GO:BP","GO:0034405","response to fluid shear stress",24,34,5.64182891463692e-06
"455","GO:BP","GO:0055007","cardiac muscle cell differentiation",58,116,5.76838570938333e-06
"456","GO:BP","GO:1902115","regulation of organelle assembly",97,224,6.54443137953104e-06
"457","GO:BP","GO:0070897","transcription preinitiation complex assembly",45,83,6.63920766028747e-06
"458","GO:BP","GO:0001510","RNA methylation",45,83,6.63920766028747e-06
"459","GO:BP","GO:0032984","protein-containing complex disassembly",106,250,6.64044454298682e-06
"460","GO:BP","GO:1903522","regulation of blood circulation",107,253,6.78694321944992e-06
"461","GO:BP","GO:0046488","phosphatidylinositol metabolic process",73,157,7.14942453712908e-06
"462","GO:BP","GO:0030334","regulation of cell migration",327,938,7.14942453712908e-06
"463","GO:BP","GO:0022603","regulation of anatomical structure morphogenesis",295,835,7.2720894058566e-06
"464","GO:BP","GO:0050821","protein stabilization",94,216,7.44314634569771e-06
"465","GO:BP","GO:1900180","regulation of protein localization to nucleus",70,149,7.58444253559391e-06
"466","GO:BP","GO:0043484","regulation of RNA splicing",84,188,8.0719587922304e-06
"467","GO:BP","GO:0051051","negative regulation of transport",160,412,8.28343241014281e-06
"468","GO:BP","GO:0046474","glycerophospholipid biosynthetic process",91,208,8.5031740235963e-06
"469","GO:BP","GO:0033260","nuclear DNA replication",27,41,8.78788910621341e-06
"470","GO:BP","GO:0032968","positive regulation of transcription elongation by RNA polymerase II",31,50,9.00881521791928e-06
"471","GO:BP","GO:1901699","cellular response to nitrogen compound",226,618,1.00435616545776e-05
"472","GO:BP","GO:0030330","DNA damage response, signal transduction by p53 class mediator",43,79,1.02265431404215e-05
"473","GO:BP","GO:2000786","positive regulation of autophagosome assembly",16,19,1.06884029400339e-05
"474","GO:BP","GO:0090329","regulation of DNA-templated DNA replication",30,48,1.07203041797392e-05
"475","GO:BP","GO:0051347","positive regulation of transferase activity",130,323,1.0780694609903e-05
"476","GO:BP","GO:0006270","DNA replication initiation",25,37,1.12831626789723e-05
"477","GO:BP","GO:0043254","regulation of protein-containing complex assembly",162,420,1.13147434312795e-05
"478","GO:BP","GO:0001933","negative regulation of protein phosphorylation",112,270,1.13471306829399e-05
"479","GO:BP","GO:0007005","mitochondrion organization",164,427,1.31069202659441e-05
"480","GO:BP","GO:0090407","organophosphate biosynthetic process",225,617,1.33349039529522e-05
"481","GO:BP","GO:0032388","positive regulation of intracellular transport",66,140,1.35139146266847e-05
"482","GO:BP","GO:0000723","telomere maintenance",74,162,1.35397960532892e-05
"483","GO:BP","GO:0051050","positive regulation of transport",296,844,1.39609898043516e-05
"484","GO:BP","GO:0032200","telomere organization",85,193,1.40692072895719e-05
"485","GO:BP","GO:0008015","blood circulation",190,508,1.45376866207081e-05
"486","GO:BP","GO:0000725","recombinational repair",81,182,1.51940443287007e-05
"487","GO:BP","GO:0018193","peptidyl-amino acid modification",264,742,1.51940443287007e-05
"488","GO:BP","GO:0071375","cellular response to peptide hormone stimulus",124,307,1.53487140232569e-05
"489","GO:BP","GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process",45,85,1.53487140232569e-05
"490","GO:BP","GO:0008033","tRNA processing",65,138,1.67575886848761e-05
"491","GO:BP","GO:0140352","export from cell",313,901,1.7399361217064e-05
"492","GO:BP","GO:0006400","tRNA modification",48,93,1.75566923494156e-05
"493","GO:BP","GO:0051784","negative regulation of nuclear division",36,63,1.76492884636387e-05
"494","GO:BP","GO:0006401","RNA catabolic process",124,308,1.85907725689261e-05
"495","GO:BP","GO:1904951","positive regulation of establishment of protein localization",132,332,1.87216698670066e-05
"496","GO:BP","GO:0030488","tRNA methylation",26,40,2.01062113679838e-05
"497","GO:BP","GO:0031667","response to nutrient levels",187,501,2.03211730174013e-05
"498","GO:BP","GO:0016079","synaptic vesicle exocytosis",49,96,2.05205357829908e-05
"499","GO:BP","GO:0035051","cardiocyte differentiation",69,150,2.26861161345411e-05
"500","GO:BP","GO:0006903","vesicle targeting",37,66,2.33058528363358e-05
"501","GO:BP","GO:0042594","response to starvation",93,218,2.33058528363358e-05
"502","GO:BP","GO:0034599","cellular response to oxidative stress",104,250,2.33058528363358e-05
"503","GO:BP","GO:0046605","regulation of centrosome cycle",32,54,2.34570821187863e-05
"504","GO:BP","GO:0099173","postsynapse organization",86,198,2.37343488908589e-05
"505","GO:BP","GO:1902117","positive regulation of organelle assembly",44,84,2.90006552020991e-05
"506","GO:BP","GO:0090316","positive regulation of intracellular protein transport",49,97,2.99626397550381e-05
"507","GO:BP","GO:1902750","negative regulation of cell cycle G2/M phase transition",38,69,3.00997493182752e-05
"508","GO:BP","GO:0051298","centrosome duplication",40,74,3.03543231500842e-05
"509","GO:BP","GO:0110053","regulation of actin filament organization",110,269,3.0803168286182e-05
"510","GO:BP","GO:0032869","cellular response to insulin stimulus",87,202,3.12679752135259e-05
"511","GO:BP","GO:0006399","tRNA metabolic process",89,208,3.31817155490883e-05
"512","GO:BP","GO:0048278","vesicle docking",35,62,3.57639125819374e-05
"513","GO:BP","GO:0000724","double-strand break repair via homologous recombination",78,177,3.69483258920472e-05
"514","GO:BP","GO:0061337","cardiac conduction",48,95,3.742149231132e-05
"515","GO:BP","GO:0022411","cellular component disassembly",164,434,3.88877578777652e-05
"516","GO:BP","GO:0032509","endosome transport via multivesicular body sorting pathway",26,41,3.89381762254921e-05
"517","GO:BP","GO:0072659","protein localization to plasma membrane",118,294,3.89381762254921e-05
"518","GO:BP","GO:0009451","RNA modification",76,172,4.37030623201586e-05
"519","GO:BP","GO:0032940","secretion by cell",289,832,4.4326186168205e-05
"520","GO:BP","GO:0140029","exocytic process",42,80,4.51881584666464e-05
"521","GO:BP","GO:0071479","cellular response to ionizing radiation",38,70,4.70355433252887e-05
"522","GO:BP","GO:0006360","transcription by RNA polymerase I",38,70,4.70355433252887e-05
"523","GO:BP","GO:0048858","cell projection morphogenesis",240,675,4.81965110872236e-05
"524","GO:BP","GO:2000278","regulation of DNA biosynthetic process",50,101,4.86874560157647e-05
"525","GO:BP","GO:0070585","protein localization to mitochondrion",60,128,5.0297795700605e-05
"526","GO:BP","GO:0051168","nuclear export",74,167,5.1354327289252e-05
"527","GO:BP","GO:2000145","regulation of cell motility",340,1000,5.26483140230792e-05
"528","GO:BP","GO:0045324","late endosome to vacuole transport",24,37,5.28715675152309e-05
"529","GO:BP","GO:0022616","DNA strand elongation",24,37,5.28715675152309e-05
"530","GO:BP","GO:0007095","mitotic G2 DNA damage checkpoint signaling",24,37,5.28715675152309e-05
"531","GO:BP","GO:0051147","regulation of muscle cell differentiation",65,142,5.35787317597047e-05
"532","GO:BP","GO:0019637","organophosphate metabolic process",359,1063,5.53450836190229e-05
"533","GO:BP","GO:0007169","cell surface receptor protein tyrosine kinase signaling pathway",222,619,5.67502646078936e-05
"534","GO:BP","GO:0006470","protein dephosphorylation",67,148,6.0645200781138e-05
"535","GO:BP","GO:0031401","positive regulation of protein modification process",263,751,6.10200466902632e-05
"536","GO:BP","GO:0045785","positive regulation of cell adhesion",177,478,6.49797978243995e-05
"537","GO:BP","GO:0006271","DNA strand elongation involved in DNA replication",13,15,6.69760342279859e-05
"538","GO:BP","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction",119,300,6.71764449754737e-05
"539","GO:BP","GO:1903311","regulation of mRNA metabolic process",120,303,6.71764449754737e-05
"540","GO:BP","GO:0007029","endoplasmic reticulum organization",50,102,6.80424870521671e-05
"541","GO:BP","GO:0051223","regulation of protein transport",165,441,6.85074914721648e-05
"542","GO:BP","GO:0007163","establishment or maintenance of cell polarity",95,229,7.17151099867114e-05
"543","GO:BP","GO:0006367","transcription initiation at RNA polymerase II promoter",71,160,7.42375107030387e-05
"544","GO:BP","GO:0051235","maintenance of location",130,334,7.6177324436092e-05
"545","GO:BP","GO:0035891","exit from host cell",21,31,7.85283437855915e-05
"546","GO:BP","GO:0019076","viral release from host cell",21,31,7.85283437855915e-05
"547","GO:BP","GO:0001824","blastocyst development",56,119,8.92914155407986e-05
"548","GO:BP","GO:0040012","regulation of locomotion",351,1042,9.03956890357412e-05
"549","GO:BP","GO:0141188","nucleic acid catabolic process",130,335,9.03956890357412e-05
"550","GO:BP","GO:0048144","fibroblast proliferation",53,111,9.29369710047917e-05
"551","GO:BP","GO:0022604","regulation of cell morphogenesis",100,245,9.29369710047917e-05
"552","GO:BP","GO:0006942","regulation of striated muscle contraction",47,95,9.44275939857155e-05
"553","GO:BP","GO:0043434","response to peptide hormone",162,434,9.60059141985735e-05
"554","GO:BP","GO:0044804","nucleophagy",15,19,9.92587906524272e-05
"555","GO:BP","GO:0006268","DNA unwinding involved in DNA replication",16,21,0.00010532703525946
"556","GO:BP","GO:0051383","kinetochore organization",16,21,0.00010532703525946
"557","GO:BP","GO:0090148","membrane fission",27,45,0.000106687935799492
"558","GO:BP","GO:0086065","cell communication involved in cardiac conduction",32,57,0.000107320297888512
"559","GO:BP","GO:0044088","regulation of vacuole organization",32,57,0.000107320297888512
"560","GO:BP","GO:0030162","regulation of proteolysis",162,435,0.00011046322844345
"561","GO:BP","GO:0010972","negative regulation of G2/M transition of mitotic cell cycle",36,67,0.000110774996176141
"562","GO:BP","GO:0000302","response to reactive oxygen species",84,199,0.000112011883560972
"563","GO:BP","GO:0120039","plasma membrane bounded cell projection morphogenesis",236,670,0.000117148758939314
"564","GO:BP","GO:0072655","establishment of protein localization to mitochondrion",56,120,0.000119161987916757
"565","GO:BP","GO:0071985","multivesicular body sorting pathway",29,50,0.000122094359152325
"566","GO:BP","GO:2001233","regulation of apoptotic signaling pathway",144,380,0.000124355426897156
"567","GO:BP","GO:0061025","membrane fusion",79,185,0.000124355426897156
"568","GO:BP","GO:0032956","regulation of actin cytoskeleton organization",129,334,0.000125122448585122
"569","GO:BP","GO:1901875","positive regulation of post-translational protein modification",61,134,0.00012544706156327
"570","GO:BP","GO:0090307","mitotic spindle assembly",39,75,0.000128459275319628
"571","GO:BP","GO:0032886","regulation of microtubule-based process",106,265,0.000138561839668628
"572","GO:BP","GO:0008610","lipid biosynthetic process",255,733,0.00014115407322046
"573","GO:BP","GO:0046903","secretion",327,968,0.00014118002961121
"574","GO:BP","GO:0060322","head development",272,789,0.000154720162383901
"575","GO:BP","GO:0036258","multivesicular body assembly",21,32,0.00016028029455199
"576","GO:BP","GO:0099022","vesicle tethering",21,32,0.00016028029455199
"577","GO:BP","GO:0009611","response to wounding",202,564,0.000161610004907773
"578","GO:BP","GO:0050767","regulation of neurogenesis",146,388,0.000163149284392248
"579","GO:BP","GO:0050684","regulation of mRNA processing",61,135,0.000164990531546944
"580","GO:BP","GO:0051960","regulation of nervous system development",170,463,0.000165582136778195
"581","GO:BP","GO:0035295","tube development",364,1092,0.000166190422536573
"582","GO:BP","GO:0031396","regulation of protein ubiquitination",83,198,0.000168732069857457
"583","GO:BP","GO:1905820","positive regulation of chromosome separation",20,30,0.000183020544365016
"584","GO:BP","GO:0007166","cell surface receptor signaling pathway",867,2803,0.000183020544365016
"585","GO:BP","GO:0010821","regulation of mitochondrion organization",54,116,0.000183259945202433
"586","GO:BP","GO:1900262","regulation of DNA-directed DNA polymerase activity",9,9,0.000184420710030322
"587","GO:BP","GO:1900264","positive regulation of DNA-directed DNA polymerase activity",9,9,0.000184420710030322
"588","GO:BP","GO:0010977","negative regulation of neuron projection development",64,144,0.00019137090296085
"589","GO:BP","GO:0006997","nucleus organization",65,147,0.000200463950548206
"590","GO:BP","GO:0051240","positive regulation of multicellular organismal process",528,1644,0.000201241628825751
"591","GO:BP","GO:1903322","positive regulation of protein modification by small protein conjugation or removal",60,133,0.0002031349730604
"592","GO:BP","GO:0043535","regulation of blood vessel endothelial cell migration",45,92,0.000204114912964752
"593","GO:BP","GO:0051984","positive regulation of chromosome segregation",19,28,0.00020505030246608
"594","GO:BP","GO:0034508","centromere complex assembly",19,28,0.00020505030246608
"595","GO:BP","GO:0007040","lysosome organization",52,111,0.000209293969668147
"596","GO:BP","GO:0080171","lytic vacuole organization",52,111,0.000209293969668147
"597","GO:BP","GO:0048638","regulation of developmental growth",124,322,0.000210484382423186
"598","GO:BP","GO:0010508","positive regulation of autophagy",67,153,0.000215535648422551
"599","GO:BP","GO:0016239","positive regulation of macroautophagy",40,79,0.000216756161348899
"600","GO:BP","GO:0006650","glycerophospholipid metabolic process",117,301,0.000222856771548857
"601","GO:BP","GO:0060429","epithelium development",404,1229,0.000228110321081115
"602","GO:BP","GO:0043122","regulation of canonical NF-kappaB signal transduction",110,280,0.000231831386618532
"603","GO:BP","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway",63,142,0.00023304749582897
"604","GO:BP","GO:0016358","dendrite development",96,238,0.00023304749582897
"605","GO:BP","GO:0051302","regulation of cell division",78,185,0.00023304749582897
"606","GO:BP","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage",50,106,0.000238560528920992
"607","GO:BP","GO:1901701","cellular response to oxygen-containing compound",381,1153,0.000239133469855898
"608","GO:BP","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus",64,145,0.000243019924625931
"609","GO:BP","GO:0035265","organ growth",71,165,0.00024472398157563
"610","GO:BP","GO:0060996","dendritic spine development",47,98,0.000246728676605812
"611","GO:BP","GO:0042147","retrograde transport, endosome to Golgi",47,98,0.000246728676605812
"612","GO:BP","GO:0090287","regulation of cellular response to growth factor stimulus",123,320,0.000246728676605812
"613","GO:BP","GO:0010594","regulation of endothelial cell migration",72,168,0.000250732730272636
"614","GO:BP","GO:0051988","regulation of attachment of spindle microtubules to kinetochore",16,22,0.000259069507481659
"615","GO:BP","GO:0001832","blastocyst growth",16,22,0.000259069507481659
"616","GO:BP","GO:0035493","SNARE complex assembly",16,22,0.000259069507481659
"617","GO:BP","GO:0048870","cell motility",548,1716,0.00026225414923706
"618","GO:BP","GO:0006643","membrane lipid metabolic process",87,212,0.00026319186662851
"619","GO:BP","GO:0006684","sphingomyelin metabolic process",15,20,0.000263949091819054
"620","GO:BP","GO:0071498","cellular response to fluid shear stress",15,20,0.000263949091819054
"621","GO:BP","GO:0003007","heart morphogenesis",105,266,0.000276293060135682
"622","GO:BP","GO:0045926","negative regulation of growth",98,245,0.000277864498290693
"623","GO:BP","GO:0030155","regulation of cell adhesion",267,779,0.00027989679627059
"624","GO:BP","GO:0046777","protein autophosphorylation",78,186,0.000285193350810723
"625","GO:BP","GO:0032147","activation of protein kinase activity",37,72,0.000285681196382533
"626","GO:BP","GO:0048878","chemical homeostasis",342,1026,0.000289710812862334
"627","GO:BP","GO:0036257","multivesicular body organization",21,33,0.000299804007530678
"628","GO:BP","GO:0003205","cardiac chamber development",72,169,0.000312626252712345
"629","GO:BP","GO:0019725","cellular homeostasis",281,826,0.000315605113042512
"630","GO:BP","GO:0045005","DNA-templated DNA replication maintenance of fidelity",31,57,0.000318659637094823
"631","GO:BP","GO:0048812","neuron projection morphogenesis",228,654,0.000330219560264114
"632","GO:BP","GO:0045862","positive regulation of proteolysis",94,234,0.000331271053003701
"633","GO:BP","GO:0034655","nucleobase-containing compound catabolic process",189,529,0.000336938672209982
"634","GO:BP","GO:0007420","brain development",254,739,0.000353820451880942
"635","GO:BP","GO:0009892","negative regulation of metabolic process",1040,3418,0.000361309467087151
"636","GO:BP","GO:0090398","cellular senescence",48,102,0.000364007494522
"637","GO:BP","GO:0003231","cardiac ventricle development",57,127,0.000373687105139606
"638","GO:BP","GO:0032868","response to insulin",104,265,0.000392609952732754
"639","GO:BP","GO:0001667","ameboidal-type cell migration",94,235,0.000399949628949849
"640","GO:BP","GO:0021782","glial cell development",59,133,0.000412602440966371
"641","GO:BP","GO:0071260","cellular response to mechanical stimulus",37,73,0.000415869082794186
"642","GO:BP","GO:1901700","response to oxygen-containing compound",521,1632,0.000432997996812834
"643","GO:BP","GO:0030308","negative regulation of cell growth",79,191,0.000442225272584386
"644","GO:BP","GO:0009725","response to hormone",303,902,0.000444516591359712
"645","GO:BP","GO:0048646","anatomical structure formation involved in morphogenesis",387,1181,0.000445151773176723
"646","GO:BP","GO:0002027","regulation of heart rate",47,100,0.000453537921450602
"647","GO:BP","GO:0007179","transforming growth factor beta receptor signaling pathway",84,206,0.000463729502911131
"648","GO:BP","GO:0090224","regulation of spindle organization",27,48,0.000479884760897683
"649","GO:BP","GO:0046467","membrane lipid biosynthetic process",63,145,0.000482016083566339
"650","GO:BP","GO:0007249","canonical NF-kappaB signal transduction",117,306,0.000490539545934909
"651","GO:BP","GO:1904263","positive regulation of TORC1 signaling",29,53,0.000492494346860826
"652","GO:BP","GO:0051321","meiotic cell cycle",113,294,0.000511481938674307
